"SC","名称","市場","業種","日時","株価","前日比","前日比（％）","前日終値","始値","高値","安値","VWAP","出来高","出来高率","売買代金（千円）","時価総額（百万円）","値幅下限","値幅上限","高値日付","年初来高値","年初来高値乖離率","安値日付","年初来安値","年初来安値乖離率"
"1826","佐田建設","東証一部","建設","2018/2/9 15:00","455","0","0","455","451","456","445","450.67","79100","0.51","35648","7062","375","535","2017/11/9","480","5.21","2017/4/14","396","14.9"
"1827","ナカノフドー建設","東証一部","建設","2018/2/9 15:00","595","-13","-2.14","608","558","596","558","581.67","123700","0.36","71953","20526","508","708","2018/1/16","735","19.05","2017/2/7","537","10.8"
"1828","田辺工業","東証二部","建設","2018/2/9 15:00","1070","-11","-1.02","1081","990","1081","981","1026.47","114000","1.06","117018","11479","781","1381","2018/1/15","1394","23.24","2017/1/4","465","130.11"
"1832","北海電気工事","札証","建設","2018/2/9 14:57","615","-33","-5.09","648","640","640","613","623.45","2900","0.01","1808","12129","548","748","2018/1/23","700","12.14","2017/2/2","453","35.76"
"1833","奥村組","東証一部","建設","2018/2/9 15:00","4485","-25","-0.55","4510","4510","4605","4465","4512.02","394700","0.86","1780893","204809","3810","5210","2018/1/12","4895","8.38","2017/4/14","3130","43.29"
"1835","東鉄工業","東証一部","建設","2018/2/9 15:00","3225","-65","-1.98","3290","3165","3225","3145","3191.96","204400","0.57","652437","116423","2590","3990","2017/11/8","3905","17.41","2017/4/20","3005","7.32"
"1840","土屋ホールディングス","東証二部","建設","2018/2/9 15:00","209","-9","-4.13","218","204","211","200","204.74","104100","0.4","21313","5387","138","298","2017/12/18","242","13.64","2017/4/14","173","20.81"
"1841","サンユー建設","JQS","建設","2018/2/9 14:28","1153","41","3.69","1112","1084","1153","1081","1090.35","5700","0.14","6215","4612","812","1412","2018/1/30","1220","5.49","2017/5/19","931","23.85"
"1844","大盛工業","東証二部","建設","2018/2/9 15:00","283","-3","-1.05","286","262","284","262","275.12","196300","1.32","54006","4202","206","366","2018/1/26","328","13.72","2017/4/17","155","82.58"
"1846","鈴縫工業","東証二部","建設","2018/2/9 13:47","388","0","0","388","387","388","387","387.25","4000","0.04","1549","4111","308","468","2017/12/20","397","2.27","2017/1/4","231","67.97"
"1847","イチケン","東証一部","建設","2018/2/9 15:00","2387","47","2.01","2340","2190","2406","2129","2280.88","53300","0.73","121571","17350","1840","2840","2017/10/27","2850","16.25","2017/6/7","1920","24.32"
"1848","富士ピー・エス","東証二部","建設","2018/2/9 15:00","833","-34","-3.92","867","807","834","806","817.77","158500","0.85","129616","15496","717","1017","2018/2/2","1135","26.61","2017/1/6","273","205.13"
"1850","南海辰村建設","東証二部","建設","2018/2/9 15:00","67","-2","-2.9","69","66","68","65","67.01","795000","0.28","53270","19320","39","99","2018/1/16","97","30.93","2017/1/18","56","19.64"
"1852","淺沼組","東証一部","建設","2018/2/9 15:00","417","50","13.62","367","394","420","383","407.65","2965000","3.48","1208677","35481","287","447","2017/11/6","442","5.66","2017/4/17","289","44.29"
"1853","森組","東証二部","建設","2018/2/9 15:00","757","19","2.57","738","663","780","660","727.6","1872500","5.71","1362439","24830","588","888","2018/2/5","829","8.69","2017/4/14","156","385.26"
"1860","戸田建設","東証一部","建設","2018/2/9 15:00","789","-9","-1.13","798","771","789","771","782.02","818000","0.25","639692","254576","648","948","2017/11/9","982","19.65","2017/1/23","602","31.06"
"1861","熊谷組","東証一部","建設","2018/2/9 15:00","2997","109","3.77","2888","2799","2997","2799","2930.64","616100","1.32","1805565","140277","2388","3390","2017/8/7","3960","24.32","2017/4/12","2760","8.59"
"1865","青木あすなろ建設","東証一部","建設","2018/2/9 15:00","956","-18","-1.85","974","930","966","930","950.89","32700","0.06","31094","56500","824","1124","2017/10/10","1073","10.9","2017/4/12","768","24.48"
"1866","北野建設","東証一部","建設","2018/2/9 15:00","421","-3","-0.71","424","416","424","412","417.99","140000","0.2","58519","28783","344","504","2017/11/2","525","19.81","2017/4/6","277","51.99"
"1867","植木組","東証一部","建設","2018/2/9 15:00","2642","-53","-1.97","2695","2676","2676","2641","2654.69","3200","0.09","8495","9080","2195","3195","2017/6/26","2800","5.64","2017/4/6","2310","14.37"
"1868","三井ホーム","東証一部","建設","2018/2/9 15:00","645","-19","-2.86","664","649","649","643","646.11","37000","0.06","23906","42799","564","764","2018/1/22","796","18.97","2017/1/4","511","26.22"
"1869","名工建設","名証二部","建設","2018/2/9 15:01","1098","-58","-5.02","1156","1111","1111","1030","1081.18","16100","0.06","17407","29712","856","1456","2018/2/2","1234","11.02","2017/1/16","770","42.6"
"1870","矢作建設工業","東証一部","建設","2018/2/9 15:00","842","-24","-2.77","866","850","850","833","841.29","80600","0.18","67808","37559","716","1016","2017/2/7","1120","24.82","2018/2/9","833","1.08"
"1871","ピーエス三菱","東証一部","建設","2018/2/9 15:00","825","-30","-3.51","855","810","836","810","821.67","379500","0.8","311822","39176","705","1005","2018/1/12","1017","18.88","2017/2/6","373","121.18"
"1873","日本ハウスホールディングス","東証一部","建設","2018/2/9 15:00","623","-16","-2.5","639","608","625","606","618.52","233100","0.51","144178","28636","539","739","2017/12/19","762","18.24","2017/4/17","458","36.03"
"1878","大東建託","東証一部","建設","2018/2/9 15:00","17955","-145","-0.8","18100","17800","17960","17645","17847.11","524800","0.68","9366162","1380193","14100","22100","2017/12/27","23550","23.76","2017/4/4","15015","19.58"
"1879","新日本建設","東証一部","建設","2018/2/9 15:00","965","18","1.9","947","902","967","902","947.86","167600","0.27","158861","59213","797","1097","2017/11/10","1081","10.73","2017/9/6","756","27.65"
"1881","NIPPO","東証一部","建設","2018/2/9 15:00","2308","-88","-3.67","2396","2275","2331","2259","2295.89","444800","0.37","1021213","275579","1896","2896","2018/1/9","2715","14.99","2017/4/17","1995","15.69"
"1882","東亜道路工業","東証一部","建設","2018/2/9 15:00","3970","-80","-1.98","4050","3995","3995","3905","3952.26","11500","0.22","45451","20723","3350","4750","2017/6/12","4940","19.64","2017/4/17","3170","25.24"
"1883","前田道路","東証一部","建設","2018/2/9 15:00","2167","-171","-7.31","2338","2105","2169","2100","2144.53","642000","0.68","1376790","204044","1838","2838","2017/12/14","2750","21.2","2017/4/17","1880","15.27"
"1884","日本道路","東証一部","建設","2018/2/9 15:00","5690","-110","-1.9","5800","5720","5730","5560","5649.29","48000","0.49","271166","55544","4800","6800","2017/12/8","6950","18.13","2017/1/18","4400","29.32"
"1885","東亜建設工業","東証一部","建設","2018/2/9 15:00","2757","-25","-0.9","2782","2646","2773","2646","2735.16","228900","1.02","626079","62018","2282","3285","2018/1/16","3245","15.04","2017/7/11","1731","59.27"
"1888","若築建設","東証一部","建設","2018/2/9 15:00","1657","5","0.3","1652","1650","1657","1626","1639.52","86100","0.66","141163","21483","1252","2052","2017/8/30","2000","17.15","2017/4/17","1350","22.74"
"1890","東洋建設","東証一部","建設","2018/2/9 15:00","531","-9","-1.67","540","525","531","515","524.14","1219600","1.29","639237","50111","440","640","2017/12/19","684","22.37","2017/4/14","370","43.51"
"1892","徳倉建設","名証二部","建設","2018/2/9 13:42","2870","-30","-1.03","2900","2750","2900","2747","2871","4000","0.18","11484","6335","2400","3400","2017/9/27","3400","15.59","2017/1/13","1600","79.38"
