"SC","名称","市場","業種","日時","株価","前日比","前日比（％）","前日終値","始値","高値","安値","VWAP","出来高","出来高率","売買代金（千円）","時価総額（百万円）","値幅下限","値幅上限","高値日付","年初来高値","年初来高値乖離率","安値日付","年初来安値","年初来安値乖離率"
"1381","アクシーズ","JQS","水産・農林","2018/1/18 14:05","4100","-15","-0.36","4115","4150","4150","4100","4124.62","1300","0.02","5362","23032","3415","4815","2017/10/2","4320","5.09","2017/1/18","1900","115.79"
"1382","ホーブ","JQS","水産・農林","2018/1/18 14:24","973","6","0.62","967","958","973","943","955.91","2200","0.29","2103","741","817","1117","2017/1/13","1260","22.78","2017/12/26","940","3.51"
"1383","ベルグアース","JQS","水産・農林","2018/1/18 15:00","2480","-127","-4.87","2607","2617","2624","2480","2526.1","33100","2.61","83614","3149","2107","3110","2018/1/15","3225","23.1","2017/1/4","942","163.27"
"1384","ホクリヨウ","東証一部","水産・農林","2018/1/18 15:00","1574","-24","-1.5","1598","1604","1625","1564","1590.78","52300","0.62","83198","13314","1198","1998","2018/1/16","1629","3.38","2017/1/18","720","118.61"
"1400","ルーデン・ホールディングス","JQG","建設","2018/1/18 15:00","740","100","15.63","640","638","740","625","708.13","396300","3.82","280633","7667","540","740","2018/1/18","740","0","2017/4/13","146","406.85"
"1401","エムビーエス","東証マザ","建設","2018/1/18 15:00","793","7","0.89","786","794","815","790","797.97","46900","0.64","37425","5769","636","936","2017/3/31","950","16.53","2017/1/4","347","128.53"
"1407","ウエストホールディングス","JQS","建設","2018/1/18 15:00","728","-4","-0.55","732","738","738","727","731.08","129300","0.47","94528","19827","582","882","2017/1/5","885","17.74","2017/12/26","710","2.54"
"1408","サムシングホールディングス","JQG","建設","2018/1/18 14:52","519","-1","-0.19","520","521","524","518","520.61","4900","0.12","2551","2135","420","620","2017/12/5","672","22.77","2017/4/14","435","19.31"
"1413","桧家ホールディングス","東証二部","建設","2018/1/18 15:00","2735","6","0.22","2729","2729","2765","2723","2745.08","18500","0.14","50784","37128","2229","3230","2018/1/16","2775","1.44","2017/4/6","1951","40.18"
"1414","ショーボンドホールディングス","東証一部","建設","2018/1/18 15:00","8320","30","0.36","8290","8400","8400","8250","8321.84","72400","0.26","602501","236060","6790","9790","2018/1/9","8580","3.03","2017/2/1","4740","75.53"
"1417","ミライト・ホールディングス","東証一部","建設","2018/1/18 15:00","1662","-3","-0.18","1665","1687","1696","1662","1676.09","255100","0.3","427570","141905","1265","2065","2018/1/9","1728","3.82","2017/2/1","1023","62.46"
"1418","インターライフホールディングス","JQS","建設","2018/1/18 15:00","284","-6","-2.07","290","294","295","284","289.02","247800","1.24","71618","5683","210","370","2017/2/23","365","22.19","2017/4/13","234","21.37"
"1419","タマホーム","東証一部","建設","2018/1/18 15:00","1135","43","3.94","1092","1099","1148","1097","1123.26","748000","2.49","840197","34113","792","1392","2018/1/18","1148","1.13","2017/1/4","526","115.78"
"1420","サンヨーホームズ","東証一部","建設","2018/1/18 15:00","952","-11","-1.14","963","964","974","950","957.94","94400","0.75","90430","12014","813","1113","2018/1/4","1122","15.15","2017/4/17","603","57.88"
"1429","日本アクア","東証マザ","建設","2018/1/18 15:00","512","-2","-0.39","514","514","514","511","512.92","34200","0.09","17542","18545","414","614","2017/6/28","583","12.18","2017/4/7","360","42.22"
"1430","ファーストコーポレーション","東証一部","建設","2018/1/18 15:00","1557","-29","-1.83","1586","1584","1597","1552","1570.16","81300","0.61","127654","20789","1186","1986","2018/1/12","1671","6.82","2017/1/23","884","76.13"
"1431","エスケーホーム","福証QB","建設","2018/1/18 15:30","1119","4","0.36","1115","1128","1128","1082","1103.29","8200","0.32","9047","2828","815","1415","2018/1/10","1139","1.76","2017/1/5","400","179.75"
"1433","ベステラ","東証一部","建設","2018/1/18 15:00","2285","1","0.04","2284","2299","2340","2279","2313.15","75200","0.9","173949","19087","1784","2784","2017/1/18","2800","18.39","2017/1/5","1757","30.05"
"1434","JESCOホールディングス","東証二部","建設","2018/1/18 15:00","722","86","13.52","636","676","736","661","714.72","2104000","32.71","1503763","4644","536","736","2018/1/18","736","1.9","2017/4/19","397","81.86"
"1435","インベスターズクラウド","東証一部","建設","2018/1/18 15:00","1628","-22","-1.33","1650","1661","1692","1620","1661.17","898600","1.14","1492724","128708","1250","2050","2017/12/26","1838","11.43","2017/2/8","738","120.6"
"1436","フィット","東証マザ","建設","2018/1/18 15:00","1191","11","0.93","1180","1199","1205","1182","1193.5","20000","0.47","23870","5100","880","1480","2017/6/5","2323","48.73","2017/1/4","951","25.24"
"1438","岐阜造園","名証二部","建設","2018/1/18 14:32","1314","18","1.39","1296","1294","1314","1294","1303.38","6800","0.47","8863","1908","996","1596","2017/6/27","1551","15.28","2017/1/4","1055","24.55"
"1439","安江工務店","JQS","建設","2018/1/18 14:59","1329","19","1.45","1310","1306","1368","1306","1342.47","38000","2.91","51014","1735","1010","1610","2017/2/24","2580","48.49","2017/11/15","1211","9.74"
"1443","技研ホールディングス","東証二部","建設","2018/1/18 15:00","306","-3","-0.97","309","308","310","305","307.44","63300","0.39","19461","4969","229","389","2018/1/9","368","16.85","2018/1/18","305","0.33"
"1491","中外鉱業","東証二部","非鉄金属","2018/1/18 15:00","28","1","3.7","27","28","29","27","27.92","696200","0.24","19437","8113","1","57","2017/8/10","37","24.32","2017/4/12","25","12"
"1514","住石ホールディングス","東証一部","鉱業","2018/1/18 15:00","181","-2","-1.09","183","184","185","181","182.81","1208100","2.05","220853","10660","133","233","2017/10/16","194","6.7","2017/4/14","89","103.37"
"1515","日鉄鉱業","東証一部","鉱業","2018/1/18 15:00","7900","-120","-1.5","8020","8020","8080","7830","7906.56","38700","0.46","305984","65983","6520","9520","2017/10/31","8490","6.95","2017/1/18","5390","46.57"
"1518","三井松島産業","東証一部","鉱業","2018/1/18 15:00","1554","-27","-1.71","1581","1601","1611","1552","1573.26","99600","0.76","156697","20302","1181","1981","2018/1/11","1679","7.44","2017/5/12","1266","22.75"
"1605","国際石油開発帝石","東証一部","鉱業","2018/1/18 15:00","1478.5","2","0.14","1476.5","1493.5","1510.5","1478","1489.5","7748900","0.53","11541974","2162045","1176.5","1776.5","2018/1/15","1529","3.3","2017/5/31","988","49.65"
"1606","日本海洋掘削","東証一部","鉱業","2018/1/18 15:00","3320","15","0.45","3305","3365","3390","3280","3329.85","158500","0.88","527782","59760","2605","4005","2018/1/15","3560","6.74","2017/8/14","2017","64.6"
"1662","石油資源開発","東証一部","鉱業","2018/1/18 15:00","3195","40","1.27","3155","3200","3295","3190","3230.42","376000","0.66","1214637","182610","2455","3855","2018/1/11","3315","3.62","2017/9/11","2070","54.35"
"1663","K＆Oエナジーグループ","東証一部","鉱業","2018/1/18 15:00","1847","-15","-0.81","1862","1865","1874","1842","1852.48","15300","0.05","28343","56031","1462","2262","2017/10/23","1970","6.24","2017/4/20","1635","12.97"
"1711","省電舎ホールディングス","東証二部","建設","2018/1/18 15:00","1200","-93","-7.19","1293","1293","1296","1166","1217.83","454100","16.5","553016","3303","993","1593","2017/12/26","1711","29.87","2017/9/11","657","82.65"
"1712","ダイセキ環境ソリューション","東証一部","建設","2018/1/18 15:00","1347","-13","-0.96","1360","1369","1373","1344","1354.37","25400","0.15","34401","22666","1060","1660","2017/7/27","1483","9.17","2017/1/5","1181","14.06"
"1716","第一カッター興業","東証一部","建設","2018/1/18 15:00","1964","4","0.2","1960","1970","1998","1964","1979.87","15400","0.26","30490","11784","1560","2360","2017/12/19","2100","6.48","2017/4/13","929","111.41"
"1717","明豊ファシリティワークス","JQS","建設","2018/1/18 15:00","515","9","1.78","506","506","519","506","514.09","78000","0.61","40099","6580","406","606","2017/12/14","535","3.74","2017/4/14","315","63.49"
"1718","美樹工業","JQS","建設","2018/1/18 14:36","5130","-20","-0.39","5150","5180","5180","5120","5147.89","1900","0.16","9781","5916","4150","6150","2017/11/27","5500","6.73","2017/2/20","4230","21.28"
"1719","安藤・間","東証一部","建設","2018/1/18 15:00","887","-12","-1.33","899","896","897","881","887.76","1644800","0.89","1460189","164281","749","1049","2017/11/7","953","6.93","2017/6/23","657","35.01"
"1720","東急建設","東証一部","建設","2018/1/18 15:00","1114","-4","-0.36","1118","1128","1137","1114","1123.7","557200","0.52","626125","118932","818","1418","2017/12/1","1183","5.83","2017/4/17","815","36.69"
"1721","コムシスホールディングス","東証一部","建設","2018/1/18 15:00","3170","-25","-0.78","3195","3195","3230","3155","3179.8","933800","0.66","2969299","446970","2495","3895","2017/12/19","3360","5.65","2017/4/19","1957","61.98"
"1722","ミサワホーム","東証一部","建設","2018/1/18 15:00","980","-4","-0.41","984","990","994","980","984.63","63300","0.15","62327","42209","834","1134","2017/1/6","1133","13.5","2017/9/6","919","6.64"
"1723","日本電技","JQS","建設","2018/1/18 15:00","3000","3","0.1","2997","3000","3010","2996","3000.8","5000","0.06","15004","24593","2497","3500","2017/7/25","3140","4.46","2017/1/4","2021","48.44"
"1724","シンクレイヤ","JQS","建設","2018/1/18 15:00","1036","12","1.17","1024","1031","1088","1014","1045.51","100500","2.49","105074","4179","724","1324","2018/1/16","1145","9.52","2017/1/11","373","177.75"
"1726","ビーアールホールディングス","東証一部","建設","2018/1/18 15:00","502","-5","-0.99","507","511","518","502","509.62","88400","0.22","45050","19929","407","607","2018/1/17","527","4.74","2017/1/4","251","100"
"1728","ミサワホーム中国","JQS","建設","2018/1/18 10:06","284","0","0","284","284","284","284","284","1000","0.01","284","3277","204","364","2017/2/2","327","13.15","2017/4/14","260","9.23"
"1730","麻生フオームクリート","JQS","建設","2018/1/18 14:57","827","-7","-0.84","834","835","852","815","835.67","20300","0.59","16964","2828","684","984","2017/11/24","1441","42.61","2017/1/26","336","146.13"
"1734","北弘電社","札証","建設","2018/1/18 14:26","4240","45","1.07","4195","4200","4240","4200","4213.33","300","0.05","1264","2756","3495","4895","2018/1/18","4240","0","2017/2/9","3480","21.84"
"1736","オーテック","JQS","建設","2018/1/18 14:55","1729","14","0.82","1715","1720","1729","1678","1706.36","3300","0.06","5631","9855","1315","2115","2017/3/28","1840","6.03","2017/1/4","1108","56.05"
"1737","三井金属エンジニアリング","東証二部","建設","2018/1/18 14:54","1517","7","0.46","1510","1510","1528","1510","1520","9100","0.07","13832","19387","1110","1910","2018/1/15","1558","2.63","2017/4/13","1050","44.48"
"1738","NITTOH","名証二部","建設","2018/1/18 14:33","701","1","0.14","700","701","702","701","701.82","1100","0.03","772","2846","550","850","2018/1/12","725","3.31","2017/3/29","403","73.95"
"1739","シード平和","JQG","建設","2018/1/18 15:00","2015","-32","-1.56","2047","2047","2049","2008","2029.29","4200","0.13","8523","6503","1547","2547","2017/9/22","2070","2.66","2017/4/14","1107","82.02"
"1743","コーアツ工業","東証二部","建設","2018/1/18 14:51","2821","-1","-0.04","2822","2834","2834","2821","2823","1000","0.13","2823","2144","2322","3325","2017/3/10","3160","10.73","2017/1/4","2250","25.38"
"1757","クレアホールディングス","東証二部","建設","2018/1/18 15:00","26","-1","-3.7","27","27","27","25","26.41","2390100","2.61","63118","2377","1","57","2017/3/31","52","50","2017/12/25","21","23.81"
"1758","太洋基礎工業","JQS","建設","-","-","0","0","1442","-","-","-","-","-","0","-","5909","1142","1742","2018/1/5","1449","100","2017/1/12","718","-100"
"1762","高松コンストラクショングループ","東証一部","建設","2018/1/18 15:00","3050","30","0.99","3020","3050","3065","3025","3047.19","48000","0.12","146265","118584","2320","3720","2017/12/28","3210","4.98","2017/1/12","2456","24.19"
"1764","工藤建設","東証二部","建設","2018/1/18 12:30","2393","-2","-0.08","2395","2393","2395","2393","2393.33","1200","0.09","2872","3186","1895","2895","2017/12/11","3090","22.56","2017/5/10","2190","9.27"
"1766","東建コーポレーション","東証一部","建設","2018/1/18 15:00","13570","-170","-1.24","13740","13830","13850","13570","13654.38","51400","0.38","701835","182815","10740","16740","2017/8/23","15760","13.9","2017/2/3","7870","72.43"
"1768","ソネック","東証一部","建設","2018/1/18 15:00","824","-6","-0.72","830","829","829","824","826","1500","0.02","1239","6180","680","980","2017/9/26","905","8.95","2017/2/1","616","33.77"
"1770","藤田エンジニアリング","JQS","建設","2018/1/18 15:00","906","-19","-2.05","925","938","944","905","920.96","35500","0.3","32694","10600","775","1075","2017/11/24","1128","19.68","2017/4/13","505","79.41"
"1771","日本乾溜工業","福証","建設","2018/1/18 14:47","493","14","2.92","479","480","493","474","481.38","5800","0.11","2792","2515","399","559","2017/9/26","533","7.5","2017/2/6","351","40.46"
"1773","ワイ・ティー・エル・コーポレーション・バーハッド","東証一部","建設","2018/1/18 14:26","43","0","0","43","43","43","41","42.23","22000","-","929","-","13","73","2017/1/19","58","25.86","2017/11/20","30","43.33"
"1775","富士古河E＆C","東証二部","建設","2018/1/18 15:00","405","1","0.25","404","403","405","402","403.17","6000","0.01","2419","18279","324","484","2017/6/5","410","1.22","2017/4/17","306","32.35"
"1776","三井住建道路","東証二部","建設","2018/1/18 14:47","385","-6","-1.53","391","390","391","385","388.87","15000","0.08","5833","7144","311","471","2018/1/10","399","3.51","2017/4/12","225","71.11"
"1777","川崎設備工業","名証二部","建設","2018/1/18 15:11","536","18","3.47","518","519","536","518","521.33","8300","0.07","4327","6432","418","618","2018/1/18","536","0","2017/1/25","260","106.15"
"1780","ヤマウラ","東証一部","建設","2018/1/18 15:00","922","0","0","922","928","930","920","923.12","26900","0.13","24832","19457","772","1072","2017/8/23","1068","13.67","2017/1/18","553","66.73"
"1782","常磐開発","JQS","建設","2018/1/18 15:00","9150","370","4.21","8780","8800","9150","8790","8909.68","3100","0.39","27620","7183","7280","10280","2018/1/18","9150","0","2017/1/4","4970","84.1"
"1783","アジアゲートホールディングス","JQS","建設","2018/1/18 15:00","87","2","2.35","85","85","88","84","86.33","583300","1.02","50355","4998","55","115","2017/7/21","113","23.01","2017/4/13","72","20.83"
"1787","ナカボーテック","JQS","建設","2018/1/18 13:55","1640","35","2.18","1605","1640","1678","1640","1652.67","3000","0.06","4958","8536","1205","2005","2018/1/18","1678","2.26","2017/4/17","1150","42.61"
"1788","三東工業社","JQS","建設","2018/1/18 14:57","2460","-40","-1.6","2500","2400","2590","2400","2547.27","2200","0.32","5604","1688","2000","3000","2017/12/19","2690","8.55","2017/1/24","1670","47.31"
"1789","ETSホールディングス","JQS","建設","2018/1/18 14:50","573","0","0","573","569","573","568","570.54","5600","0.09","3195","3653","473","673","2017/7/27","854","32.9","2017/1/16","360","59.17"
"1793","大本組","JQS","建設","2018/1/18 14:16","5370","50","0.94","5320","5320","5370","5320","5347.5","400","0.01","2139","34051","4320","6320","2018/1/9","5590","3.94","2017/2/10","3775","42.25"
"1795","マサル","JQS","建設","2018/1/18 13:54","572","0","0","572","572","572","572","572","1000","0.02","572","2577","472","672","2017/11/28","610","6.23","2017/1/4","501","14.17"
"1798","守谷商会","JQS","建設","2018/1/18 12:30","2065","27","1.32","2038","2067","2067","2035","2060","500","0.02","1030","4667","1538","2538","2017/2/3","2470","16.4","2017/8/14","1800","14.72"
"1799","第一建設工業","JQS","建設","2018/1/18 15:00","1664","-14","-0.83","1678","1670","1677","1664","1667.22","3600","0.02","6002","34709","1278","2078","2017/12/4","1697","1.94","2017/1/18","1132","47"
"1801","大成建設","東証一部","建設","2018/1/18 15:00","5700","0","0","5700","5740","5770","5700","5721.24","811600","0.36","4643362","1279885","4700","6700","2017/11/7","6620","13.9","2017/2/27","3890","46.53"
"1802","大林組","東証一部","建設","2018/1/18 15:00","1384","7","0.51","1377","1386","1396","1381","1388.82","3339400","0.46","4637834","998569","1077","1677","2017/11/9","1609","13.98","2017/4/17","1013","36.62"
"1803","清水建設","東証一部","建設","2018/1/18 15:00","1175","11","0.95","1164","1184","1185","1173","1178.05","3322400","0.42","3913964","926505","864","1464","2017/11/6","1396","15.83","2017/3/23","997","17.85"
"1805","飛島建設","東証一部","建設","2018/1/18 15:00","185","-4","-2.12","189","189","190","185","187.19","2163500","1.12","404995","35724","139","239","2017/12/27","199","7.04","2017/9/6","152","21.71"
"1807","佐藤渡辺","JQS","建設","2018/1/18 13:52","3015","-20","-0.66","3035","3035","3035","3015","3021.82","1100","0.03","3324","9635","2335","3735","2018/1/15","3110","3.05","2017/1/4","1355","122.51"
"1808","長谷工コーポレーション","東証一部","建設","2018/1/18 15:00","1742","4","0.23","1738","1765","1782","1741","1755.61","1284300","0.43","2254731","523984","1338","2138","2017/11/14","1826","4.6","2017/4/11","1139","52.94"
"1810","松井建設","東証一部","建設","2018/1/18 15:00","958","-8","-0.83","966","969","970","957","960.57","21100","0.07","20268","29296","816","1116","2017/1/27","1142","16.11","2017/7/10","865","10.75"
"1811","錢高組","東証一部","建設","2018/1/18 15:00","6260","-140","-2.19","6400","6410","6420","6240","6351.56","6400","0.09","40650","46031","5400","7400","2017/12/1","6860","8.75","2017/4/14","3630","72.45"
"1812","鹿島建設","東証一部","建設","2018/1/18 15:00","1103","7","0.64","1096","1104","1111","1098","1105.58","4934000","0.47","5454930","1166215","796","1396","2017/11/9","1299","15.09","2017/3/7","713","54.7"
"1813","不動テトラ","東証一部","建設","2018/1/18 15:00","187","-1","-0.53","188","188","189","186","187.57","1775700","0.98","333063","34039","138","238","2017/1/5","217","13.82","2017/4/13","168","11.31"
"1814","大末建設","東証一部","建設","2018/1/18 15:00","1107","-9","-0.81","1116","1117","1122","1107","1113.33","18900","0.18","21042","11750","816","1416","2017/12/12","1199","7.67","2017/4/6","890","24.38"
"1815","鉄建建設","東証一部","建設","2018/1/18 15:00","3295","-50","-1.49","3345","3345","3345","3295","3314.92","98700","0.63","327183","51629","2645","4045","2017/11/8","3880","15.08","2017/4/17","3020","9.11"
"1820","西松建設","東証一部","建設","2018/1/18 15:00","3100","-30","-0.96","3130","3130","3130","3100","3111.97","374500","0.67","1165433","172334","2430","3830","2017/11/6","3580","13.41","2017/4/17","2635","17.65"
"1821","三井住友建設","東証一部","建設","2018/1/18 15:00","630","-3","-0.47","633","637","637","630","632.61","812200","0.5","513802","102484","533","733","2017/11/8","732","13.93","2017/4/14","555","13.51"
"1822","大豊建設","東証一部","建設","2018/1/18 15:00","535","-2","-0.37","537","544","545","534","538.4","423000","0.49","227743","46657","437","637","2017/12/7","603","11.28","2017/9/6","486","10.08"
"1824","前田建設工業","東証一部","建設","2018/1/18 15:00","1538","-8","-0.52","1546","1562","1564","1537","1544.96","667300","0.34","1030949","304456","1146","1946","2017/11/29","1694","9.21","2017/2/8","931","65.2"
"1826","佐田建設","東証一部","建設","2018/1/18 15:00","459","0","0","459","461","462","457","459.47","31800","0.2","14611","7124","379","539","2017/11/9","480","4.38","2017/4/14","396","15.91"
"1827","ナカノフドー建設","東証一部","建設","2018/1/18 15:00","667","-32","-4.58","699","702","704","667","678.78","82700","0.24","56135","23010","599","799","2018/1/16","735","9.25","2017/2/7","537","24.21"
"1828","田辺工業","東証二部","建設","2018/1/18 15:00","1243","-24","-1.89","1267","1261","1276","1233","1253.07","38100","0.36","47742","13335","967","1567","2018/1/15","1394","10.83","2017/1/4","465","167.31"
"1832","北海電気工事","札証","建設","2018/1/18 14:53","617","12","1.98","605","605","617","597","598.18","2200","0.01","1316","12168","505","705","2018/1/9","640","3.59","2017/2/2","453","36.2"
"1833","奥村組","東証一部","建設","2018/1/18 15:00","4710","-45","-0.95","4755","4780","4785","4705","4731.52","195600","0.43","925486","215083","4055","5460","2018/1/12","4895","3.78","2017/4/14","3130","50.48"
"1835","東鉄工業","東証一部","建設","2018/1/18 15:00","3615","-40","-1.09","3655","3660","3675","3615","3638.74","84000","0.23","305654","130502","2955","4355","2017/11/8","3905","7.43","2017/4/20","3005","20.3"
"1840","土屋ホールディングス","東証二部","建設","2018/1/18 15:00","223","-4","-1.76","227","230","231","222","227.48","82500","0.32","18767","5748","147","307","2017/12/18","242","7.85","2017/4/14","173","28.9"
"1841","サンユー建設","JQS","建設","2018/1/18 14:41","1160","-16","-1.36","1176","1158","1178","1155","1160","1200","0.03","1392","4640","876","1476","2018/1/17","1180","1.69","2017/5/19","931","24.6"
"1844","大盛工業","東証二部","建設","2018/1/18 15:00","290","3","1.05","287","285","294","285","289.77","86800","0.58","25152","4306","207","367","2017/12/12","320","9.38","2017/4/17","155","87.1"
"1846","鈴縫工業","東証二部","建設","2018/1/18 15:00","389","0","0","389","390","390","389","389.08","24000","0.23","9338","4122","309","469","2017/12/20","397","2.02","2017/1/4","231","68.4"
"1847","イチケン","東証一部","建設","2018/1/18 15:00","2410","-32","-1.31","2442","2445","2455","2407","2422.04","24000","0.33","58129","17517","1942","2942","2017/10/27","2850","15.44","2017/6/7","1920","25.52"
"1848","富士ピー・エス","東証二部","建設","2018/1/18 15:00","890","-2","-0.22","892","902","918","890","902.92","68600","0.37","61940","16556","742","1042","2017/12/5","960","7.29","2017/1/6","273","226.01"
"1850","南海辰村建設","東証二部","建設","2018/1/18 15:00","73","-2","-2.67","75","75","76","71","72.55","4213000","1.46","305655","21050","45","105","2018/1/16","97","24.74","2017/1/18","56","30.36"
"1852","淺沼組","東証一部","建設","2018/1/18 15:00","398","-3","-0.75","401","403","403","398","400.21","493000","0.58","197302","33864","321","481","2017/11/6","442","9.95","2017/4/17","289","37.72"
"1853","森組","東証二部","建設","2018/1/18 15:00","547","-34","-5.85","581","600","644","542","591.62","2531400","7.72","1497615","17942","481","681","2018/1/18","644","15.06","2017/4/14","156","250.64"
"1860","戸田建設","東証一部","建設","2018/1/18 15:00","880","-14","-1.57","894","900","900","880","886.22","767000","0.24","679734","283938","744","1044","2017/11/9","982","10.39","2017/1/23","602","46.18"
"1861","熊谷組","東証一部","建設","2018/1/18 15:00","3135","15","0.48","3120","3125","3140","3110","3126.2","244900","0.52","765606","146736","2420","3820","2017/8/7","3960","20.83","2017/4/12","2760","13.59"
"1865","青木あすなろ建設","東証一部","建設","2018/1/18 15:00","1020","-9","-0.87","1029","1029","1032","1020","1023.9","18200","0.03","18635","60282","729","1329","2017/10/10","1073","4.94","2017/4/12","768","32.81"
"1866","北野建設","東証一部","建設","2018/1/18 15:00","408","-6","-1.45","414","420","420","408","411.15","66000","0.1","27136","27894","334","494","2017/11/2","525","22.29","2017/4/6","277","47.29"
"1867","植木組","東証一部","建設","2018/1/18 15:00","2733","3","0.11","2730","2749","2750","2733","2746.12","4900","0.14","13456","9393","2230","3230","2017/6/26","2800","2.39","2017/4/6","2310","18.31"
"1868","三井ホーム","東証一部","建設","2018/1/18 15:00","778","6","0.78","772","780","786","773","779.94","35000","0.05","27298","51624","622","922","2017/12/26","790","1.52","2017/1/4","511","52.25"
"1869","名工建設","名証二部","建設","2018/1/18 15:29","1072","3","0.28","1069","1069","1080","1040","1055.98","18400","0.07","19430","29008","769","1369","2018/1/15","1170","8.38","2017/1/16","770","39.22"
"1870","矢作建設工業","東証一部","建設","2018/1/18 15:00","911","-13","-1.41","924","926","926","909","916.72","94500","0.21","86630","40637","774","1074","2017/2/7","1120","18.66","2017/8/18","865","5.32"
"1871","ピーエス三菱","東証一部","建設","2018/1/18 15:00","954","-11","-1.14","965","972","987","953","964.43","232900","0.49","224616","45302","815","1115","2018/1/12","1017","6.19","2017/2/6","373","155.76"
"1873","日本ハウスホールディングス","東証一部","建設","2018/1/18 15:00","691","-11","-1.57","702","710","715","690","697.62","304200","0.66","212217","31762","552","852","2017/12/19","762","9.32","2017/4/17","458","50.87"
"1878","大東建託","東証一部","建設","2018/1/18 15:00","20610","-230","-1.1","20840","21045","21085","20555","20742.11","332300","0.43","6892602","1584282","15840","25840","2017/12/27","23550","12.48","2017/4/4","15015","37.26"
"1879","新日本建設","東証一部","建設","2018/1/18 15:00","991","-11","-1.1","1002","1002","1009","989","995.62","118500","0.19","117981","60808","702","1302","2017/11/10","1081","8.33","2017/9/6","756","31.08"
"1881","NIPPO","東証一部","建設","2018/1/18 15:00","2586","1","0.04","2585","2610","2619","2583","2595.5","200000","0.17","519100","308773","2085","3085","2018/1/9","2715","4.75","2017/4/17","1995","29.62"
"1882","東亜道路工業","東証一部","建設","2018/1/18 15:00","4415","-90","-2","4505","4505","4520","4410","4453.36","11900","0.23","52995","23046","3805","5210","2017/6/12","4940","10.63","2017/4/17","3170","39.27"
"1883","前田道路","東証一部","建設","2018/1/18 15:00","2525","-33","-1.29","2558","2586","2586","2525","2543.73","176000","0.19","447697","237753","2058","3060","2017/12/14","2750","8.18","2017/4/17","1880","34.31"
"1884","日本道路","東証一部","建設","2018/1/18 15:00","6190","-30","-0.48","6220","6240","6290","6180","6224.89","40100","0.41","249618","60424","5220","7220","2017/12/8","6950","10.94","2017/1/18","4400","40.68"
"1885","東亜建設工業","東証一部","建設","2018/1/18 15:00","3095","-50","-1.59","3145","3155","3170","3085","3112.65","83300","0.37","259284","69621","2445","3845","2018/1/16","3245","4.62","2017/7/11","1731","78.8"
"1888","若築建設","東証一部","建設","2018/1/18 15:00","1725","-13","-0.75","1738","1741","1750","1725","1735.64","86200","0.66","149612","22365","1338","2138","2017/8/30","2000","13.75","2017/4/17","1350","27.78"
"1890","東洋建設","東証一部","建設","2018/1/18 15:00","635","10","1.6","625","635","644","634","638.18","703600","0.75","449021","59926","525","725","2017/12/19","684","7.16","2017/4/14","370","71.62"
"1892","徳倉建設","名証二部","建設","2018/1/18 15:17","2770","67","2.48","2703","2750","2850","2750","2809.17","1200","0.05","3371","6114","2203","3205","2017/9/27","3400","18.53","2017/1/13","1600","73.13"
