"SC","名称","市場","業種","日時","株価","前日比","前日比（％）","前日終値","始値","高値","安値","VWAP","出来高","出来高率","売買代金（千円）","時価総額（百万円）","値幅下限","値幅上限","高値日付","年初来高値","年初来高値乖離率","安値日付","年初来安値","年初来安値乖離率"
"1420","サンヨーホームズ","東証一部","建設","2018/2/20 15:00","876","17","1.98","859","860","879","852","867.48","52300","0.41","45369","11055","709","1009","2018/1/4","1122","21.93","2017/4/17","603","45.27"
"1429","日本アクア","東証マザ","建設","2018/2/20 15:00","504","-18","-3.45","522","519","519","501","507.82","100900","0.29","51239","17448","422","622","2017/6/28","583","13.55","2017/4/7","360","40"
"1430","ファーストコーポレーション","東証一部","建設","2018/2/20 15:00","1499","-1","-0.07","1500","1499","1509","1485","1498.3","87500","0.66","131101","20015","1100","1900","2018/1/24","1729","13.3","2017/1/23","884","69.57"
"1431","エスケーホーム","福証QB","建設","2018/2/20 14:21","1118","11","0.99","1107","1137","1137","1092","1114.58","5900","0.23","6576","2825","807","1407","2018/1/30","1248","10.42","2017/1/5","400","179.5"
"1433","ベステラ","東証一部","建設","2018/2/20 15:00","1847","16","0.87","1831","1830","1857","1818","1836.97","19800","0.24","36372","15428","1431","2231","2017/1/18","2800","34.04","2018/2/14","1690","9.29"
"1434","JESCOホールディングス","東証二部","建設","2018/2/20 15:00","564","-6","-1.05","570","564","567","553","559.83","71200","1.11","39860","3628","470","670","2018/1/23","788","28.43","2017/4/19","397","42.07"
"1435","インベスターズクラウド","東証一部","建設","2018/2/20 15:00","2014","18","0.9","1996","1960","2028","1935","1992.92","651500","0.82","1298389","159225","1596","2396","2018/2/20","2028","0.69","2017/2/8","738","172.9"
"1436","フィット","東証マザ","建設","2018/2/20 15:00","1058","2","0.19","1056","1067","1067","1056","1064.29","1400","0.03","1490","4531","756","1356","2017/6/5","2323","54.46","2017/1/4","951","11.25"
"1438","岐阜造園","名証二部","建設","2018/2/20 10:16","1340","0","0","1340","1349","1349","1340","1343.5","2000","0.14","2687","1945","1040","1640","2017/6/27","1551","13.6","2017/1/4","1055","27.01"
"1439","安江工務店","JQS","建設","2018/2/20 15:00","1464","-9","-0.61","1473","1471","1473","1442","1456.05","3800","0.29","5533","1911","1173","1773","2017/2/24","2580","43.26","2017/11/15","1211","20.89"
"1443","技研ホールディングス","東証二部","建設","2018/2/20 15:00","280","7","2.56","273","272","285","271","278.23","29900","0.18","8319","4547","193","353","2018/1/9","368","23.91","2018/2/6","242","15.7"
"1491","中外鉱業","東証二部","非鉄金属","2018/2/20 15:00","26","0","0","26","26","27","26","26","310000","0.11","8060","7533","1","56","2017/8/10","37","29.73","2017/4/12","25","4"
"1514","住石ホールディングス","東証一部","鉱業","2018/2/20 15:00","158","-2","-1.25","160","160","160","157","158.33","1289600","2.19","204176","9305","110","210","2018/1/22","205","22.93","2017/4/14","89","77.53"
"1515","日鉄鉱業","東証一部","鉱業","2018/2/20 15:00","7080","30","0.43","7050","7030","7100","6950","7034.04","11400","0.14","80188","59134","5550","8550","2017/10/31","8490","16.61","2017/1/18","5390","31.35"
"1518","三井松島産業","東証一部","鉱業","2018/2/20 15:00","1502","30","2.04","1472","1501","1506","1481","1495.94","92700","0.71","138674","19623","1172","1772","2018/1/11","1679","10.54","2017/5/12","1266","18.64"
"1605","国際石油開発帝石","東証一部","鉱業","2018/2/20 15:00","1326","-16","-1.19","1342","1340","1346.5","1324.5","1330.94","2746000","0.19","3654754","1939041","1042","1642","2018/1/15","1529","13.28","2017/5/31","988","34.21"
"1606","日本海洋掘削","東証一部","鉱業","2018/2/20 15:00","2180","-23","-1.04","2203","2174","2214","2163","2184.27","128700","0.71","281116","39240","1703","2703","2018/1/15","3560","38.76","2017/8/14","2017","8.08"
"1662","石油資源開発","東証一部","鉱業","2018/2/20 15:00","2603","-23","-0.88","2626","2640","2640","2576","2598.83","228800","0.4","594612","148774","2126","3130","2018/1/29","3340","22.07","2017/9/11","2070","25.75"
"1663","K＆Oエナジーグループ","東証一部","鉱業","2018/2/20 15:00","1705","-12","-0.7","1717","1700","1713","1694","1703.45","11600","0.04","19760","51723","1317","2117","2017/10/23","1970","13.45","2018/2/6","1613","5.7"
"1711","省電舎ホールディングス","東証二部","建設","2018/2/20 15:00","1331","-23","-1.7","1354","1340","1366","1296","1332.76","178800","6.5","238297","3663","1054","1654","2017/12/26","1711","22.21","2017/9/11","657","102.59"
"1712","ダイセキ環境ソリューション","東証一部","建設","2018/2/20 15:00","1166","9","0.78","1157","1157","1169","1155","1163.75","12000","0.07","13965","19620","857","1457","2017/7/27","1483","21.38","2018/2/9","1022","14.09"
"1716","第一カッター興業","東証一部","建設","2018/2/20 15:00","2237","61","2.8","2176","2176","2243","2152","2209.13","41200","0.69","91016","13422","1676","2676","2018/2/20","2243","0.27","2017/4/13","929","140.8"
"1717","明豊ファシリティワークス","JQS","建設","2018/2/20 15:00","480","2","0.42","478","480","482","475","478.06","33500","0.26","16015","6132","398","558","2017/12/14","535","10.28","2017/4/14","315","52.38"
"1718","美樹工業","JQS","建設","2018/2/20 12:34","5030","10","0.2","5020","5050","5050","5030","5040","200","0.02","1008","5801","4020","6020","2017/11/27","5500","8.55","2017/2/20","4230","18.91"
"1719","安藤・間","東証一部","建設","2018/2/20 15:00","789","10","1.28","779","775","791","767","781.35","1338700","0.72","1045991","146130","629","929","2017/11/7","953","17.21","2017/6/23","657","20.09"
"1720","東急建設","東証一部","建設","2018/2/20 15:00","1203","8","0.67","1195","1196","1204","1178","1192.07","387600","0.36","462047","128434","895","1495","2018/1/29","1221","1.47","2017/4/17","815","47.61"
"1721","コムシスホールディングス","東証一部","建設","2018/2/20 15:00","2795","3","0.11","2792","2790","2798","2766","2787.56","701200","0.5","1954636","394095","2292","3295","2017/12/19","3360","16.82","2017/4/19","1957","42.82"
"1722","ミサワホーム","東証一部","建設","2018/2/20 15:00","880","10","1.15","870","872","882","865","876.84","85400","0.2","74882","37902","720","1020","2017/1/6","1133","22.33","2018/2/15","808","8.91"
"1723","日本電技","JQS","建設","2018/2/20 15:00","2970","45","1.54","2925","2926","2990","2926","2970","2900","0.04","8613","24347","2425","3425","2017/7/25","3140","5.41","2017/1/4","2021","46.96"
"1724","シンクレイヤ","JQS","建設","2018/2/20 15:00","742","-26","-3.39","768","740","752","732","742.33","76300","1.89","56640","2993","618","918","2018/1/16","1145","35.2","2017/1/11","373","98.93"
"1726","ビーアールホールディングス","東証一部","建設","2018/2/20 15:00","482","2","0.42","480","481","483","476","479.96","51800","0.13","24862","19135","400","560","2018/2/2","535","9.91","2017/1/4","251","92.03"
"1728","ミサワホーム中国","JQS","建設","2018/2/20 12:30","264","-1","-0.38","265","264","264","264","264","2000","0.02","528","3047","185","345","2017/2/2","327","19.27","2017/4/14","260","1.54"
"1730","麻生フオームクリート","JQS","建設","2018/2/20 15:00","696","-12","-1.69","708","693","696","684","688.99","9900","0.29","6821","2380","558","858","2017/11/24","1441","51.7","2017/1/26","336","107.14"
"1734","北弘電社","札証","建設","-","-","0","0","4145","-","-","-","-","-","0","-","2694","3445","4845","2018/1/23","4250","100","2017/2/9","3480","-100"
"1736","オーテック","JQS","建設","2018/2/20 15:00","1810","11","0.61","1799","1799","1810","1799","1800.91","1100","0.02","1981","10317","1399","2199","2017/3/28","1840","1.63","2017/1/4","1108","63.36"
"1737","三井金属エンジニアリング","東証二部","建設","2018/2/20 15:00","1527","0","0","1527","1515","1527","1500","1512.73","11000","0.09","16640","19515","1127","1927","2018/1/29","1610","5.16","2017/4/13","1050","45.43"
"1738","NITTOH","名証二部","建設","2018/2/20 15:16","674","-1","-0.15","675","690","699","665","679.47","1900","0.05","1291","2737","575","775","2018/2/2","734","8.17","2017/3/29","403","67.25"
"1739","シード平和","JQG","建設","2018/2/20 15:00","1866","-39","-2.05","1905","1890","1890","1850","1863.66","8200","0.25","15282","6022","1505","2305","2017/9/22","2070","9.86","2017/4/14","1107","68.56"
"1743","コーアツ工業","東証二部","建設","2018/2/20 15:00","2985","-35","-1.16","3020","2973","3000","2971","2975","1200","0.16","3570","2269","2320","3720","2018/2/14","3460","13.73","2017/1/4","2250","32.67"
"1757","クレアホールディングス","東証二部","建設","2018/2/20 15:00","26","4","18.18","22","23","26","22","23.76","3391600","3.12","80588","2829","1","52","2017/3/31","52","50","2017/12/25","21","23.81"
"1758","太洋基礎工業","JQS","建設","-","-","0","0","1330","-","-","-","-","-","0","-","5450","1030","1630","2018/1/5","1449","100","2017/1/12","718","-100"
"1762","高松コンストラクショングループ","東証一部","建設","2018/2/20 15:00","2941","-14","-0.47","2955","2951","2951","2935","2942.32","6900","0.02","20302","114346","2455","3455","2017/12/28","3210","8.38","2017/1/12","2456","19.75"
"1764","工藤建設","東証二部","建設","-","-","0","0","2160","-","-","-","-","-","0","-","2875","1660","2660","2017/12/11","3090","100","2018/2/6","2140","-100"
"1766","東建コーポレーション","東証一部","建設","2018/2/20 15:00","11930","-110","-0.91","12040","12030","12030","11830","11927.62","30300","0.22","361407","160721","9040","15040","2017/8/23","15760","24.3","2017/2/3","7870","51.59"
"1768","ソネック","東証一部","建設","2018/2/20 15:00","780","6","0.78","774","787","787","779","780.91","1100","0.01","859","5850","624","924","2017/9/26","905","13.81","2017/2/1","616","26.62"
"1770","藤田エンジニアリング","JQS","建設","2018/2/20 15:00","907","33","3.78","874","880","910","870","892.86","38400","0.33","34286","10612","724","1024","2017/11/24","1128","19.59","2017/4/13","505","79.6"
"1771","日本乾溜工業","福証","建設","2018/2/20 09:00","450","0","0","450","450","450","450","450","300","0.01","135","2296","370","530","2017/9/26","533","15.57","2017/2/6","351","28.21"
"1773","ワイ・ティー・エル・コーポレーション・バーハッド","東証一部","建設","-","-","0","0","40","-","-","-","-","-","-","-","-","10","70","2017/1/19","58","100","2017/11/20","30","-100"
"1775","富士古河E＆C","東証二部","建設","2018/2/20 15:00","383","4","1.06","379","381","383","379","380.13","8000","0.02","3041","17286","299","459","2017/6/5","410","6.59","2017/4/17","306","25.16"
"1776","三井住建道路","東証二部","建設","2018/2/20 09:03","368","-1","-0.27","369","368","368","368","368","6000","0.03","2208","6828","289","449","2018/1/10","399","7.77","2017/4/12","225","63.56"
"1777","川崎設備工業","名証二部","建設","2018/2/20 15:18","594","-18","-2.94","612","600","600","591","598.68","5300","0.04","3173","7128","512","712","2018/1/29","675","12","2017/1/25","260","128.46"
"1780","ヤマウラ","東証一部","建設","2018/2/20 15:00","989","2","0.2","987","991","995","989","991.22","35300","0.17","34990","20871","837","1137","2017/8/23","1068","7.4","2017/1/18","553","78.84"
"1782","常磐開発","JQS","建設","2018/2/20 14:14","8890","-110","-1.22","9000","8820","8890","8820","8866.67","300","0.04","2660","6979","7500","10500","2018/1/19","9180","3.16","2017/1/4","4970","78.87"
"1783","アジアゲートホールディングス","JQS","建設","2018/2/20 15:00","80","0","0","80","80","81","80","80.57","43700","0.08","3521","4595","50","110","2017/7/21","113","29.2","2017/4/13","72","11.11"
"1787","ナカボーテック","JQS","建設","2018/2/20 13:19","1539","-11","-0.71","1550","1579","1579","1539","1559","2000","0.04","3118","8010","1150","1950","2018/1/22","1680","8.39","2017/4/17","1150","33.83"
"1788","三東工業社","JQS","建設","-","-","0","0","2600","-","-","-","-","-","0","-","1784","2100","3100","2017/12/19","2690","100","2017/1/24","1670","-100"
"1789","ETSホールディングス","JQS","建設","2018/2/20 15:00","609","-17","-2.72","626","623","623","604","611.69","36200","0.57","22143","3883","526","726","2017/7/27","854","28.69","2017/1/16","360","69.17"
"1793","大本組","JQS","建設","2018/2/20 14:08","5770","-40","-0.69","5810","5870","5880","5770","5858.22","4500","0.07","26362","36587","4810","6810","2018/2/19","6040","4.47","2017/2/10","3775","52.85"
"1795","マサル","JQS","建設","2018/2/20 13:12","565","-5","-0.88","570","570","570","565","566.25","4000","0.09","2265","2546","470","670","2017/11/28","610","7.38","2017/1/4","501","12.77"
"1798","守谷商会","JQS","建設","2018/2/20 15:00","2115","90","4.44","2025","2075","2118","2075","2094","3000","0.13","6282","4780","1525","2525","2017/2/3","2470","14.37","2017/8/14","1800","17.5"
"1799","第一建設工業","JQS","建設","2018/2/20 15:00","1877","83","4.63","1794","1785","1880","1785","1845.11","14100","0.07","26016","39151","1394","2194","2018/2/7","1979","5.15","2017/1/18","1132","65.81"
"1801","大成建設","東証一部","建設","2018/2/20 15:00","5400","40","0.75","5360","5350","5400","5300","5361.55","977400","0.44","5240380","1212522","4360","6360","2017/11/7","6620","18.43","2017/2/27","3890","38.82"
"1802","大林組","東証一部","建設","2018/2/20 15:00","1194","-5","-0.42","1199","1199","1199","1184","1191.33","1520500","0.21","1811415","861483","899","1499","2017/11/9","1609","25.79","2017/4/17","1013","17.87"
"1803","清水建設","東証一部","建設","2018/2/20 15:00","1013","1","0.1","1012","1009","1014","1000","1009.32","2237000","0.28","2257853","798765","712","1312","2017/11/6","1396","27.44","2018/2/14","952","6.41"
"1805","飛島建設","東証一部","建設","2018/2/20 15:00","185","1","0.54","184","183","187","181","184.15","2511100","1.3","462414","35724","134","234","2017/12/27","199","7.04","2017/9/6","152","21.71"
"1807","佐藤渡辺","JQS","建設","2018/2/20 10:36","2800","-1","-0.04","2801","2800","2800","2800","2800","800","0.03","2240","8948","2301","3305","2018/1/31","3370","16.91","2017/1/4","1355","106.64"
"1808","長谷工コーポレーション","東証一部","建設","2018/2/20 15:00","1564","1","0.06","1563","1558","1568","1547","1559.8","1220600","0.41","1903887","470442","1163","1963","2018/1/25","1853","15.6","2017/4/11","1139","37.31"
"1810","松井建設","東証一部","建設","2018/2/20 15:00","841","10","1.2","831","830","849","822","833.78","34900","0.11","29099","25718","681","981","2017/1/27","1142","26.36","2018/2/14","790","6.46"
"1811","錢高組","東証一部","建設","2018/2/20 15:00","5700","10","0.18","5690","5660","5760","5630","5695.15","10300","0.14","58660","41913","4690","6690","2017/12/1","6860","16.91","2017/4/14","3630","57.02"
"1812","鹿島建設","東証一部","建設","2018/2/20 15:00","1008","0","0","1008","1010","1014","996","1005.07","3035000","0.29","3050382","1065771","708","1308","2017/11/9","1299","22.4","2017/3/7","713","41.37"
"1813","不動テトラ","東証一部","建設","2018/2/20 15:00","195","3","1.56","192","191","195","189","192.32","2390500","1.31","459745","35495","142","242","2017/1/5","217","10.14","2017/4/13","168","16.07"
"1814","大末建設","東証一部","建設","2018/2/20 15:00","1070","4","0.38","1066","1071","1073","1065","1067.76","15600","0.15","16657","11357","766","1366","2017/12/12","1199","10.76","2017/4/6","890","20.22"
"1815","鉄建建設","東証一部","建設","2018/2/20 15:00","3080","20","0.65","3060","3040","3085","3010","3044.85","39400","0.25","119967","48260","2360","3760","2017/11/8","3880","20.62","2018/2/14","2833","8.72"
"1820","西松建設","東証一部","建設","2018/2/20 15:00","2751","9","0.33","2742","2731","2754","2709","2737.77","197000","0.35","539341","152932","2242","3245","2017/11/6","3580","23.16","2018/2/14","2542","8.22"
"1821","三井住友建設","東証一部","建設","2018/2/20 15:00","627","3","0.48","624","622","628","621","626.07","576600","0.35","360990","101996","524","724","2017/11/8","732","14.34","2017/4/14","555","12.97"
"1822","大豊建設","東証一部","建設","2018/2/20 15:00","622","-2","-0.32","624","624","624","613","618.83","586000","0.67","362634","54245","524","724","2018/2/19","625","0.48","2017/9/6","486","27.98"
"1824","前田建設工業","東証一部","建設","2018/2/20 15:00","1270","-1","-0.08","1271","1261","1275","1245","1259.74","752900","0.38","948456","251404","971","1571","2017/11/29","1694","25.03","2017/2/8","931","36.41"
"1826","佐田建設","東証一部","建設","2018/2/20 15:00","487","0","0","487","490","490","484","487.96","74200","0.48","36207","7559","407","567","2018/2/20","490","0.61","2017/4/14","396","22.98"
"1827","ナカノフドー建設","東証一部","建設","2018/2/20 15:00","637","-4","-0.62","641","641","642","633","637.79","34900","0.1","22259","21975","541","741","2018/1/16","735","13.33","2017/2/7","537","18.62"
"1828","田辺工業","東証二部","建設","2018/2/20 15:00","1210","51","4.4","1159","1160","1215","1150","1189.3","82800","0.77","98474","12981","859","1459","2018/1/15","1394","13.2","2017/1/4","465","160.22"
"1832","北海電気工事","札証","建設","-","-","0","0","649","-","-","-","-","-","0","-","12800","549","749","2018/1/23","700","100","2017/2/2","453","-100"
"1833","奥村組","東証一部","建設","2018/2/20 15:00","4690","15","0.32","4675","4675","4705","4640","4677.68","82200","0.18","384505","214170","3975","5380","2018/1/12","4895","4.19","2017/4/14","3130","49.84"
"1835","東鉄工業","東証一部","建設","2018/2/20 15:00","3275","10","0.31","3265","3275","3290","3225","3261.45","97100","0.27","316687","118228","2565","3965","2017/11/8","3905","16.13","2017/4/20","3005","8.99"
"1840","土屋ホールディングス","東証二部","建設","2018/2/20 15:00","208","1","0.48","207","207","209","205","207.31","19300","0.07","4001","5361","127","287","2017/12/18","242","14.05","2017/4/14","173","20.23"
"1841","サンユー建設","JQS","建設","2018/2/20 12:59","1103","-2","-0.18","1105","1105","1105","1103","1104.62","1300","0.03","1436","4412","805","1405","2018/1/30","1220","9.59","2017/5/19","931","18.47"
"1844","大盛工業","東証二部","建設","2018/2/20 15:00","294","6","2.08","288","288","299","284","292.7","177500","1.2","51955","4365","208","368","2018/1/26","328","10.37","2017/4/17","155","89.68"
"1846","鈴縫工業","東証二部","建設","-","-","0","0","388","-","-","-","-","-","0","-","4111","308","468","2017/12/20","397","100","2017/1/4","231","-100"
"1847","イチケン","東証一部","建設","2018/2/20 15:00","2488","-4","-0.16","2492","2492","2492","2460","2482.45","10600","0.15","26314","18084","1992","2992","2017/10/27","2850","12.7","2017/6/7","1920","29.58"
"1848","富士ピー・エス","東証二部","建設","2018/2/20 15:00","798","7","0.88","791","790","811","780","796.38","81500","0.44","64905","14845","641","941","2018/2/2","1135","29.69","2017/1/6","273","192.31"
"1850","南海辰村建設","東証二部","建設","2018/2/20 15:00","75","2","2.74","73","71","76","71","74.11","1064000","0.37","78851","21627","43","103","2018/1/16","97","22.68","2017/1/18","56","33.93"
"1852","淺沼組","東証一部","建設","2018/2/20 15:00","460","-1","-0.22","461","462","465","453","459.09","844000","0.99","387468","39140","381","541","2018/2/15","469","1.92","2017/4/17","289","59.17"
"1853","森組","東証二部","建設","2018/2/20 15:00","716","-11","-1.51","727","739","757","710","734.41","1546000","4.71","1135399","23485","577","877","2018/2/13","853","16.06","2017/4/14","156","358.97"
"1860","戸田建設","東証一部","建設","2018/2/20 15:00","813","5","0.62","808","810","817","802","812.76","1108000","0.34","900542","262320","658","958","2017/11/9","982","17.21","2017/1/23","602","35.05"
"1861","熊谷組","東証一部","建設","2018/2/20 15:00","3210","0","0","3210","3200","3225","3185","3209.76","285400","0.61","916065","150246","2510","3910","2017/8/7","3960","18.94","2017/4/12","2760","16.3"
"1865","青木あすなろ建設","東証一部","建設","2018/2/20 15:00","1017","5","0.49","1012","1012","1028","1005","1018.4","25000","0.04","25460","60105","712","1312","2017/10/10","1073","5.22","2017/4/12","768","32.42"
"1866","北野建設","東証一部","建設","2018/2/20 15:00","461","11","2.44","450","450","462","445","454.35","218000","0.32","99048","31518","370","530","2017/11/2","525","12.19","2017/4/6","277","66.43"
"1867","植木組","東証一部","建設","2018/2/20 15:00","2718","29","1.08","2689","2685","2718","2661","2693.43","3500","0.1","9427","9341","2189","3190","2017/6/26","2800","2.93","2017/4/6","2310","17.66"
"1868","三井ホーム","東証一部","建設","2018/2/20 15:00","703","23","3.38","680","688","708","680","694.52","65000","0.1","45144","46648","580","780","2018/1/22","796","11.68","2017/1/4","511","37.57"
"1869","名工建設","名証二部","建設","2018/2/20 14:07","1124","26","2.37","1098","1092","1125","1077","1105.54","12100","0.04","13377","30415","798","1398","2018/2/2","1234","8.91","2017/1/16","770","45.97"
"1870","矢作建設工業","東証一部","建設","2018/2/20 15:00","852","4","0.47","848","848","857","840","849.31","56500","0.13","47986","38006","698","998","2017/2/7","1120","23.93","2018/2/14","812","4.93"
"1871","ピーエス三菱","東証一部","建設","2018/2/20 15:00","865","-4","-0.46","869","867","868","848","860.06","190000","0.4","163412","41075","719","1019","2018/1/12","1017","14.95","2017/2/6","373","131.9"
"1873","日本ハウスホールディングス","東証一部","建設","2018/2/20 15:00","633","-5","-0.78","638","635","637","628","632.59","165500","0.36","104693","29096","538","738","2017/12/19","762","16.93","2017/4/17","458","38.21"
"1878","大東建託","東証一部","建設","2018/2/20 15:00","18505","-310","-1.65","18815","18700","18720","18360","18502.15","436500","0.57","8076189","1422472","14815","22815","2017/12/27","23550","21.42","2017/4/4","15015","23.24"
"1879","新日本建設","東証一部","建設","2018/2/20 15:00","1023","4","0.39","1019","995","1027","995","1013.65","52600","0.09","53318","62772","719","1319","2017/11/10","1081","5.37","2017/9/6","756","35.32"
"1881","NIPPO","東証一部","建設","2018/2/20 15:00","2569","29","1.14","2540","2534","2570","2518","2554.06","206900","0.17","528435","306743","2040","3040","2018/1/9","2715","5.38","2017/4/17","1995","28.77"
"1882","東亜道路工業","東証一部","建設","2018/2/20 15:00","4220","20","0.48","4200","4195","4220","4155","4191.67","4800","0.09","20120","22028","3500","4900","2017/6/12","4940","14.57","2017/4/17","3170","33.12"
"1883","前田道路","東証一部","建設","2018/2/20 15:00","2319","15","0.65","2304","2293","2323","2264","2292.29","203000","0.22","465334","218356","1804","2804","2017/12/14","2750","15.67","2017/4/17","1880","23.35"
"1884","日本道路","東証一部","建設","2018/2/20 15:00","5860","0","0","5860","5860","5870","5800","5848.13","7500","0.08","43861","57203","4860","6860","2017/12/8","6950","15.68","2017/1/18","4400","33.18"
"1885","東亜建設工業","東証一部","建設","2018/2/20 15:00","2207","-37","-1.65","2244","2240","2257","2191","2223.51","499000","2.22","1109529","49646","1744","2744","2018/1/16","3245","31.99","2017/7/11","1731","27.5"
"1888","若築建設","東証一部","建設","2018/2/20 15:00","1684","5","0.3","1679","1670","1686","1657","1673.32","27100","0.21","45347","21833","1279","2079","2017/8/30","2000","15.8","2017/4/17","1350","24.74"
"1890","東洋建設","東証一部","建設","2018/2/20 15:00","545","2","0.37","543","545","545","535","540.14","352300","0.37","190293","51432","443","643","2017/12/19","684","20.32","2017/4/14","370","47.3"
"1892","徳倉建設","名証二部","建設","2018/2/20 12:30","3000","25","0.84","2975","2990","3000","2990","2996.25","800","0.04","2397","6622","2475","3475","2017/9/27","3400","11.76","2017/1/13","1600","87.5"
"1893","五洋建設","東証一部","建設","2018/2/20 15:00","786","-1","-0.13","787","786","790","778","785.08","904400","0.32","710025","224807","637","937","2018/1/23","888","11.49","2017/2/13","500","57.2"
"1897","金下建設","東証二部","建設","2018/2/20 09:00","722","15","2.12","707","722","722","722","722","1000","0.01","722","13742","557","857","2018/1/18","750","3.73","2017/1/31","524","37.79"
