"SC","名称","市場","業種","日時","株価","前日比","前日比（％）","前日終値","始値","高値","安値","VWAP","出来高","出来高率","売買代金（千円）","時価総額（百万円）","値幅下限","値幅上限","高値日付","年初来高値","年初来高値乖離率","安値日付","年初来安値","年初来安値乖離率"
"0001","日経225（日経平均株価）","東証","株価指数","2018/2/26 15:15","22153.63","260.85","1.19","21892.78","22134.64","22226.53","22040.87","-","-","-","-","-","-","-","-","-","-","-","-","-"
"0002","TOPIX（東証株価指数）","東証","株価指数","2018/2/26 15:00","1774.81","14.28","0.81","1760.53","1774.76","1779.73","1768.81","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1301","極洋","東証一部","水産・農林","2018/2/26 15:00","3915","-15","-0.38","3930","3950","3955","3905","3921.07","30800","0.28","120769","42784","3230","4630","2018/1/10","4460","12.22","2017/1/18","2681","46.03"
"1332","日本水産","東証一部","水産・農林","2018/2/26 15:00","553","4","0.73","549","552","555","550","553.24","2148500","0.69","1188636","172774","449","649","2017/11/2","719","23.09","2017/4/19","510","8.43"
"1333","マルハニチロ","東証一部","水産・農林","2018/2/26 15:00","3220","5","0.16","3215","3255","3260","3220","3231.87","131300","0.25","424344","169555","2515","3915","2017/3/21","3580","10.06","2017/7/11","2903","10.92"
"1352","ホウスイ","東証一部","卸売","2018/2/26 15:00","1181","10","0.85","1171","1163","1181","1163","1175","600","0.01","705","9896","871","1471","2017/6/20","1400","15.64","2018/2/15","1122","5.26"
"1376","カネコ種苗","東証一部","水産・農林","2018/2/26 15:00","1641","39","2.43","1602","1602","1643","1602","1625.09","5500","0.05","8938","19319","1202","2002","2017/12/6","1820","9.84","2017/4/7","1365","20.22"
"1377","サカタのタネ","東証一部","水産・農林","2018/2/26 15:00","3675","50","1.38","3625","3690","3690","3630","3665.58","55700","0.12","204173","177910","2925","4325","2018/1/18","4095","10.26","2017/2/8","3110","18.17"
"1379","ホクト","東証一部","水産・農林","2018/2/26 15:00","2108","19","0.91","2089","2090","2113","2086","2103.69","58800","0.18","123697","70321","1589","2589","2017/3/14","2227","5.34","2017/8/15","1896","11.18"
"1380","秋川牧園","JQS","水産・農林","2018/2/26 09:16","712","1","0.14","711","711","712","711","710","300","0.01","213","2975","561","861","2018/1/17","755","5.7","2017/1/10","560","27.14"
"1381","アクシーズ","JQS","水産・農林","2018/2/26 15:00","5240","700","15.42","4540","5240","5240","5240","5240","2000","0.04","10480","29436","3840","5240","2018/2/26","5240","0","2017/1/18","1900","175.79"
"1382","ホーブ","JQS","水産・農林","2018/2/26 14:55","1000","-2","-0.2","1002","1004","1015","989","1002.11","3800","0.5","3808","762","702","1302","2018/1/31","1740","42.53","2017/12/26","940","6.38"
"1383","ベルグアース","JQS","水産・農林","2018/2/26 15:00","2448","51","2.13","2397","2403","2448","2403","2435.81","3100","0.24","7551","3109","1897","2897","2018/1/15","3225","24.09","2017/1/4","942","159.87"
"1384","ホクリヨウ","東証一部","水産・農林","2018/2/26 15:00","1414","-25","-1.74","1439","1499","1499","1411","1436.87","25200","0.3","36209","11961","1139","1739","2018/1/26","1680","15.83","2017/1/18","720","96.39"
"1400","ルーデン・ホールディングス","JQG","建設","2018/2/26 15:00","491","-24","-4.66","515","514","520","491","501.88","245800","2.16","123361","5584","415","615","2018/1/19","840","41.55","2017/4/13","146","236.3"
"1401","エムビーエス","東証マザ","建設","2018/2/26 14:59","839","-8","-0.94","847","847","858","827","843.8","29200","0.4","24639","6104","697","997","2018/1/29","980","14.39","2017/1/4","347","141.79"
