"SC","名称","市場","業種","日時","株価","前日比","前日比（％）","前日終値","始値","高値","安値","VWAP","出来高","出来高率","売買代金（千円）","時価総額（百万円）","値幅下限","値幅上限","高値日付","年初来高値","年初来高値乖離率","安値日付","年初来安値","年初来安値乖離率"
"1408","サムシングホールディングス","JQG","建設","2018/2/19 15:00","483","2","0.42","481","481","485","480","481.3","2300","0.06","1107","1987","401","561","2017/12/5","672","28.13","2017/4/14","435","11.03"
"1413","桧家ホールディングス","東証二部","建設","2018/2/19 15:00","2730","113","4.32","2617","2667","2748","2646","2705.71","35200","0.26","95241","37060","2117","3120","2018/1/24","2828","3.47","2017/4/6","1951","39.93"
"1414","ショーボンドホールディングス","東証一部","建設","2018/2/19 15:00","7480","240","3.31","7240","7250","7490","7250","7403.59","63300","0.22","468647","212227","5740","8740","2018/1/30","8960","16.52","2017/2/1","4740","57.81"
"1417","ミライト・ホールディングス","東証一部","建設","2018/2/19 15:00","1627","45","2.84","1582","1614","1630","1605","1620.97","176800","0.21","286587","138916","1182","1982","2018/2/5","1760","7.56","2017/2/1","1023","59.04"
"1418","インターライフホールディングス","JQS","建設","2018/2/19 15:00","303","5","1.68","298","300","306","300","303.22","66500","0.33","20164","6063","218","378","2017/2/23","365","16.99","2017/4/13","234","29.49"
"1419","タマホーム","東証一部","建設","2018/2/19 15:00","1174","-4","-0.34","1178","1170","1205","1155","1180.32","186400","0.62","220011","35286","878","1478","2018/1/29","1267","7.34","2017/1/4","526","123.19"
"1420","サンヨーホームズ","東証一部","建設","2018/2/19 15:00","859","20","2.38","839","843","863","842","852.18","66400","0.53","56585","10841","689","989","2018/1/4","1122","23.44","2017/4/17","603","42.45"
"1429","日本アクア","東証マザ","建設","2018/2/19 15:00","522","1","0.19","521","525","525","518","521.55","74300","0.21","38751","18072","421","621","2017/6/28","583","10.46","2017/4/7","360","45"
"1430","ファーストコーポレーション","東証一部","建設","2018/2/19 15:00","1500","17","1.15","1483","1501","1529","1487","1501.61","95700","0.72","143704","20028","1183","1783","2018/1/24","1729","13.24","2017/1/23","884","69.68"
"1431","エスケーホーム","福証QB","建設","2018/2/19 14:55","1107","-22","-1.95","1129","1130","1133","1106","1115.67","6000","0.24","6694","2797","829","1429","2018/1/30","1248","11.3","2017/1/5","400","176.75"
"1433","ベステラ","東証一部","建設","2018/2/19 15:00","1831","27","1.5","1804","1815","1839","1815","1824.98","27900","0.33","50917","15295","1404","2204","2017/1/18","2800","34.61","2018/2/14","1690","8.34"
"1434","JESCOホールディングス","東証二部","建設","2018/2/19 15:00","570","37","6.94","533","539","589","539","568.39","255000","3.96","144939","3667","433","633","2018/1/23","788","27.66","2017/4/19","397","43.58"
"1435","インベスターズクラウド","東証一部","建設","2018/2/19 15:00","1996","91","4.78","1905","1950","2005","1946","1978.04","947000","1.2","1873200","157802","1505","2305","2018/2/19","2005","0.45","2017/2/8","738","170.46"
"1436","フィット","東証マザ","建設","2018/2/19 15:00","1056","23","2.23","1033","1030","1065","1026","1048.87","5300","0.12","5559","4522","733","1333","2017/6/5","2323","54.54","2017/1/4","951","11.04"
"1438","岐阜造園","名証二部","建設","2018/2/19 14:15","1340","30","2.29","1310","1330","1340","1330","1338","1500","0.1","2007","1945","1010","1610","2017/6/27","1551","13.6","2017/1/4","1055","27.01"
"1439","安江工務店","JQS","建設","2018/2/19 15:00","1473","56","3.95","1417","1427","1475","1427","1456.43","4200","0.32","6117","1923","1117","1717","2017/2/24","2580","42.91","2017/11/15","1211","21.64"
"1443","技研ホールディングス","東証二部","建設","2018/2/19 14:57","273","7","2.63","266","269","273","267","268.55","24900","0.15","6687","4433","186","346","2018/1/9","368","25.82","2018/2/6","242","12.81"
"1491","中外鉱業","東証二部","非鉄金属","2018/2/19 15:00","26","0","0","26","26","27","25","25.93","793700","0.27","20579","7533","1","56","2017/8/10","37","29.73","2017/4/12","25","4"
"1514","住石ホールディングス","東証一部","鉱業","2018/2/19 15:00","160","5","3.23","155","155","162","155","158.97","1825700","3.1","290231","9423","105","205","2018/1/22","205","21.95","2017/4/14","89","79.78"
"1515","日鉄鉱業","東証一部","鉱業","2018/2/19 15:00","7050","390","5.86","6660","6810","7060","6740","6970.11","18600","0.22","129644","58884","5660","7660","2017/10/31","8490","16.96","2017/1/18","5390","30.8"
"1518","三井松島産業","東証一部","鉱業","2018/2/19 15:00","1472","22","1.52","1450","1465","1479","1456","1468.68","64300","0.49","94436","19231","1150","1750","2018/1/11","1679","12.33","2017/5/12","1266","16.27"
"1605","国際石油開発帝石","東証一部","鉱業","2018/2/19 15:00","1342","5","0.37","1337","1343.5","1346","1328.5","1337.74","3728300","0.25","4987504","1962438","1037","1637","2018/1/15","1529","12.23","2017/5/31","988","35.83"
"1606","日本海洋掘削","東証一部","鉱業","2018/2/19 15:00","2203","95","4.51","2108","2101","2230","2100","2170.99","137500","0.76","298511","39654","1608","2608","2018/1/15","3560","38.12","2017/8/14","2017","9.22"
"1662","石油資源開発","東証一部","鉱業","2018/2/19 15:00","2626","36","1.39","2590","2602","2638","2602","2623.91","211200","0.37","554169","150088","2090","3090","2018/1/29","3340","21.38","2017/9/11","2070","26.86"
"1663","K＆Oエナジーグループ","東証一部","鉱業","2018/2/19 15:00","1717","21","1.24","1696","1710","1725","1704","1716.55","14200","0.05","24375","52087","1296","2096","2017/10/23","1970","12.84","2018/2/6","1613","6.45"
"1711","省電舎ホールディングス","東証二部","建設","2018/2/19 15:00","1354","68","5.29","1286","1307","1355","1289","1326.16","200900","7.3","266425","3726","986","1586","2017/12/26","1711","20.86","2017/9/11","657","106.09"
"1712","ダイセキ環境ソリューション","東証一部","建設","2018/2/19 15:00","1157","21","1.85","1136","1136","1162","1136","1152","17000","0.1","19584","19469","836","1436","2017/7/27","1483","21.98","2018/2/9","1022","13.21"
"1716","第一カッター興業","東証一部","建設","2018/2/19 15:00","2176","60","2.84","2116","2163","2209","2122","2172.76","79400","1.32","172517","13056","1616","2616","2018/2/2","2217","1.85","2017/4/13","929","134.23"
"1717","明豊ファシリティワークス","JQS","建設","2018/2/19 15:00","478","16","3.46","462","469","479","467","474.4","24800","0.19","11765","6107","382","542","2017/12/14","535","10.65","2017/4/14","315","51.75"
"1718","美樹工業","JQS","建設","2018/2/19 15:00","5020","20","0.4","5000","5040","5050","5000","5018.48","3300","0.29","16561","5789","4000","6000","2017/11/27","5500","8.73","2017/2/20","4230","18.68"
"1719","安藤・間","東証一部","建設","2018/2/19 15:00","779","15","1.96","764","775","783","772","778.72","1064100","0.57","828631","144278","614","914","2017/11/7","953","18.26","2017/6/23","657","18.57"
"1720","東急建設","東証一部","建設","2018/2/19 15:00","1195","25","2.14","1170","1180","1198","1170","1189.98","466100","0.44","554652","127580","870","1470","2018/1/29","1221","2.13","2017/4/17","815","46.63"
"1721","コムシスホールディングス","東証一部","建設","2018/2/19 15:00","2792","66","2.42","2726","2760","2797","2748","2776.37","706600","0.5","1961780","393672","2226","3230","2017/12/19","3360","16.9","2017/4/19","1957","42.67"
"1722","ミサワホーム","東証一部","建設","2018/2/19 15:00","870","30","3.57","840","842","871","842","863.77","70900","0.16","61241","37471","690","990","2017/1/6","1133","23.21","2018/2/15","808","7.67"
"1723","日本電技","JQS","建設","2018/2/19 15:00","2925","16","0.55","2909","2910","2968","2910","2938.89","1800","0.02","5290","23978","2409","3410","2017/7/25","3140","6.85","2017/1/4","2021","44.73"
"1724","シンクレイヤ","JQS","建設","2018/2/19 15:00","768","52","7.26","716","718","768","718","744.06","71400","1.77","53126","3098","566","866","2018/1/16","1145","32.93","2017/1/11","373","105.9"
"1726","ビーアールホールディングス","東証一部","建設","2018/2/19 15:00","480","16","3.45","464","472","483","471","478.12","79300","0.2","37915","19056","384","544","2018/2/2","535","10.28","2017/1/4","251","91.24"
"1728","ミサワホーム中国","JQS","建設","-","-","0","0","265","-","-","-","-","-","0","-","3058","185","345","2017/2/2","327","100","2017/4/14","260","-100"
"1730","麻生フオームクリート","JQS","建設","2018/2/19 15:00","708","40","5.99","668","688","711","668","694.91","16300","0.48","11327","2421","568","768","2017/11/24","1441","50.87","2017/1/26","336","110.71"
"1734","北弘電社","札証","建設","-","-","0","0","4145","-","-","-","-","-","0","-","2694","3445","4845","2018/1/23","4250","100","2017/2/9","3480","-100"
"1736","オーテック","JQS","建設","2018/2/19 09:00","1799","29","1.64","1770","1799","1799","1799","1798.33","600","0.01","1079","10254","1370","2170","2017/3/28","1840","2.23","2017/1/4","1108","62.36"
"1737","三井金属エンジニアリング","東証二部","建設","2018/2/19 14:39","1527","20","1.33","1507","1515","1528","1503","1516.67","3600","0.03","5460","19515","1107","1907","2018/1/29","1610","5.16","2017/4/13","1050","45.43"
"1738","NITTOH","名証二部","建設","2018/2/19 14:58","675","7","1.05","668","666","676","666","667.6","2500","0.06","1669","2741","568","768","2018/2/2","734","8.04","2017/3/29","403","67.49"
"1739","シード平和","JQG","建設","2018/2/19 15:00","1905","64","3.48","1841","1850","1905","1842","1884.2","5000","0.15","9421","6148","1441","2241","2017/9/22","2070","7.97","2017/4/14","1107","72.09"
"1743","コーアツ工業","東証二部","建設","2018/2/19 14:59","3020","50","1.68","2970","2970","3020","2970","2996.25","2400","0.32","7191","2295","2470","3470","2018/2/14","3460","12.72","2017/1/4","2250","34.22"
"1757","クレアホールディングス","東証二部","建設","2018/2/19 15:00","22","0","0","22","23","23","22","22.62","197300","0.18","4463","2394","1","52","2017/3/31","52","57.69","2017/12/25","21","4.76"
"1758","太洋基礎工業","JQS","建設","-","-","0","0","1330","-","-","-","-","-","0","-","5450","1030","1630","2018/1/5","1449","100","2017/1/12","718","-100"
"1762","高松コンストラクショングループ","東証一部","建設","2018/2/19 15:00","2955","47","1.62","2908","2920","2970","2920","2955.22","6700","0.02","19800","114890","2408","3410","2017/12/28","3210","7.94","2017/1/12","2456","20.32"
"1764","工藤建設","東証二部","建設","-","-","0","0","2160","-","-","-","-","-","0","-","2875","1660","2660","2017/12/11","3090","100","2018/2/6","2140","-100"
"1766","東建コーポレーション","東証一部","建設","2018/2/19 15:00","12040","190","1.6","11850","11960","12040","11870","11983.37","30900","0.23","370286","162203","8850","14850","2017/8/23","15760","23.6","2017/2/3","7870","52.99"
"1768","ソネック","東証一部","建設","2018/2/19 15:00","774","-6","-0.77","780","781","781","774","777","2000","0.03","1554","5805","630","930","2017/9/26","905","14.48","2017/2/1","616","25.65"
"1770","藤田エンジニアリング","JQS","建設","2018/2/19 15:00","874","-11","-1.24","885","885","891","861","878.71","24000","0.21","21089","10226","735","1035","2017/11/24","1128","22.52","2017/4/13","505","73.07"
"1771","日本乾溜工業","福証","建設","2018/2/19 15:03","450","3","0.67","447","447","450","446","448.89","900","0.02","404","2296","367","527","2017/9/26","533","15.57","2017/2/6","351","28.21"
"1773","ワイ・ティー・エル・コーポレーション・バーハッド","東証一部","建設","2018/2/19 13:09","40","0","0","40","40","40","40","40","7000","-","280","-","10","70","2017/1/19","58","31.03","2017/11/20","30","33.33"
"1775","富士古河E＆C","東証二部","建設","2018/2/19 14:43","379","3","0.8","376","381","381","375","376.59","44000","0.1","16570","17105","296","456","2017/6/5","410","7.56","2017/4/17","306","23.86"
"1776","三井住建道路","東証二部","建設","2018/2/19 15:00","369","9","2.5","360","363","369","360","363.89","9000","0.05","3275","6847","280","440","2018/1/10","399","7.52","2017/4/12","225","64"
"1777","川崎設備工業","名証二部","建設","2018/2/19 14:56","612","39","6.81","573","583","612","581","601.32","3800","0.03","2285","7344","473","673","2018/1/29","675","9.33","2017/1/25","260","135.38"
"1780","ヤマウラ","東証一部","建設","2018/2/19 15:00","987","16","1.65","971","978","993","978","986.2","45000","0.21","44379","20829","821","1121","2017/8/23","1068","7.58","2017/1/18","553","78.48"
"1782","常磐開発","JQS","建設","2018/2/19 14:29","9000","0","0","9000","9000","9000","8990","8998.29","3500","0.45","31494","7065","7500","10500","2018/1/19","9180","1.96","2017/1/4","4970","81.09"
"1783","アジアゲートホールディングス","JQS","建設","2018/2/19 15:00","80","1","1.27","79","80","81","79","80.06","63000","0.11","5044","4595","49","109","2017/7/21","113","29.2","2017/4/13","72","11.11"
"1787","ナカボーテック","JQS","建設","-","-","0","0","1550","-","-","-","-","-","0","-","8068","1150","1950","2018/1/22","1680","100","2017/4/17","1150","-100"
"1788","三東工業社","JQS","建設","-","-","0","0","2600","-","-","-","-","-","0","-","1784","2100","3100","2017/12/19","2690","100","2017/1/24","1670","-100"
"1789","ETSホールディングス","JQS","建設","2018/2/19 14:41","626","-12","-1.88","638","639","639","625","632.87","18100","0.28","11455","3991","538","738","2017/7/27","854","26.7","2017/1/16","360","73.89"
"1793","大本組","JQS","建設","2018/2/19 15:00","5810","270","4.87","5540","5590","6040","5590","5830.1","10000","0.16","58301","36841","4540","6540","2018/2/19","6040","3.81","2017/2/10","3775","53.91"
"1795","マサル","JQS","建設","2018/2/19 13:06","570","0","0","570","570","570","570","570","1000","0.02","570","2568","470","670","2017/11/28","610","6.56","2017/1/4","501","13.77"
"1798","守谷商会","JQS","建設","2018/2/19 10:59","2025","-2","-0.1","2027","2025","2025","2024","2024.74","1900","0.08","3847","4577","1527","2527","2017/2/3","2470","18.02","2017/8/14","1800","12.5"
"1799","第一建設工業","JQS","建設","2018/2/19 15:00","1794","6","0.34","1788","1799","1799","1750","1785.51","9800","0.05","17498","37420","1388","2188","2018/2/7","1979","9.35","2017/1/18","1132","58.48"
"1801","大成建設","東証一部","建設","2018/2/19 15:00","5360","30","0.56","5330","5380","5390","5310","5348.35","624700","0.28","3341113","1203541","4330","6330","2017/11/7","6620","19.03","2017/2/27","3890","37.79"
"1802","大林組","東証一部","建設","2018/2/19 15:00","1199","30","2.57","1169","1178","1200","1171","1188.2","2251600","0.31","2675348","865090","869","1469","2017/11/9","1609","25.48","2017/4/17","1013","18.36"
"1803","清水建設","東証一部","建設","2018/2/19 15:00","1012","27","2.74","985","996","1015","992","1005.56","2407600","0.31","2420975","797977","835","1135","2017/11/6","1396","27.51","2018/2/14","952","6.3"
"1805","飛島建設","東証一部","建設","2018/2/19 15:00","184","8","4.55","176","178","184","177","181.59","1867100","0.97","339055","35531","126","226","2017/12/27","199","7.54","2017/9/6","152","21.05"
"1807","佐藤渡辺","JQS","建設","2018/2/19 14:26","2801","46","1.67","2755","2793","2829","2770","2797.14","1400","0.04","3916","8951","2255","3255","2018/1/31","3370","16.88","2017/1/4","1355","106.72"
"1808","長谷工コーポレーション","東証一部","建設","2018/2/19 15:00","1563","42","2.76","1521","1545","1564","1535","1554.4","1332700","0.44","2071549","470142","1121","1921","2018/1/25","1853","15.65","2017/4/11","1139","37.23"
"1810","松井建設","東証一部","建設","2018/2/19 15:00","831","25","3.1","806","814","831","814","826.1","18700","0.06","15448","25412","656","956","2017/1/27","1142","27.23","2018/2/14","790","5.19"
"1811","錢高組","東証一部","建設","2018/2/19 15:00","5690","250","4.6","5440","5470","5700","5470","5609.75","8100","0.11","45439","41839","4440","6440","2017/12/1","6860","17.06","2017/4/14","3630","56.75"
"1812","鹿島建設","東証一部","建設","2018/2/19 15:00","1008","15","1.51","993","1006","1010","1002","1006.08","2583000","0.24","2598699","1065771","843","1143","2017/11/9","1299","22.4","2017/3/7","713","41.37"
"1813","不動テトラ","東証一部","建設","2018/2/19 15:00","192","4","2.13","188","189","192","188","190.6","2246500","1.23","428181","34949","138","238","2017/1/5","217","11.52","2017/4/13","168","14.29"
"1814","大末建設","東証一部","建設","2018/2/19 15:00","1066","24","2.3","1042","1054","1068","1049","1060.82","11000","0.1","11669","11315","742","1342","2017/12/12","1199","11.09","2017/4/6","890","19.78"
"1815","鉄建建設","東証一部","建設","2018/2/19 15:00","3060","127","4.33","2933","2950","3060","2931","3005.81","74000","0.47","222430","47947","2433","3435","2017/11/8","3880","21.13","2018/2/14","2833","8.01"
"1820","西松建設","東証一部","建設","2018/2/19 15:00","2742","52","1.93","2690","2732","2755","2721","2737.27","310600","0.56","850197","152432","2190","3190","2017/11/6","3580","23.41","2018/2/14","2542","7.87"
"1821","三井住友建設","東証一部","建設","2018/2/19 15:00","624","10","1.63","614","619","627","618","623.33","720100","0.44","448858","101508","514","714","2017/11/8","732","14.75","2017/4/14","555","12.43"
"1822","大豊建設","東証一部","建設","2018/2/19 15:00","624","21","3.48","603","610","625","610","618.81","1072000","1.23","663365","54419","503","703","2018/2/19","625","0.16","2017/9/6","486","28.4"
"1824","前田建設工業","東証一部","建設","2018/2/19 15:00","1271","10","0.79","1261","1258","1271","1240","1259.46","1144900","0.58","1441957","251602","961","1561","2017/11/29","1694","24.97","2017/2/8","931","36.52"
"1826","佐田建設","東証一部","建設","2018/2/19 15:00","487","17","3.62","470","475","487","475","481.5","57200","0.37","27542","7559","390","550","2018/2/19","487","0","2017/4/14","396","22.98"
"1827","ナカノフドー建設","東証一部","建設","2018/2/19 15:00","641","20","3.22","621","625","643","625","636.36","38500","0.11","24500","22113","521","721","2018/1/16","735","12.79","2017/2/7","537","19.37"
"1828","田辺工業","東証二部","建設","2018/2/19 15:00","1159","53","4.79","1106","1121","1166","1105","1139.57","46000","0.43","52420","12434","806","1406","2018/1/15","1394","16.86","2017/1/4","465","149.25"
"1832","北海電気工事","札証","建設","-","-","0","0","649","-","-","-","-","-","0","-","12800","549","749","2018/1/23","700","100","2017/2/2","453","-100"
"1833","奥村組","東証一部","建設","2018/2/19 15:00","4675","110","2.41","4565","4625","4680","4585","4648.95","120700","0.26","561128","213485","3865","5270","2018/1/12","4895","4.49","2017/4/14","3130","49.36"
"1835","東鉄工業","東証一部","建設","2018/2/19 15:00","3265","95","3","3170","3185","3265","3160","3228.79","54700","0.15","176615","117867","2470","3870","2017/11/8","3905","16.39","2017/4/20","3005","8.65"
"1840","土屋ホールディングス","東証二部","建設","2018/2/19 15:00","207","1","0.49","206","205","209","204","205.91","17600","0.07","3624","5335","126","286","2017/12/18","242","14.46","2017/4/14","173","19.65"
"1841","サンユー建設","JQS","建設","2018/2/19 13:32","1105","-11","-0.99","1116","1116","1116","1105","1108.92","3700","0.09","4103","4420","816","1416","2018/1/30","1220","9.43","2017/5/19","931","18.69"
"1844","大盛工業","東証二部","建設","2018/2/19 15:00","288","9","3.23","279","282","289","281","285.15","109600","0.74","31252","4276","199","359","2018/1/26","328","12.2","2017/4/17","155","85.81"
"1846","鈴縫工業","東証二部","建設","2018/2/19 10:31","388","1","0.26","387","388","388","388","388","1000","0.01","388","4111","307","467","2017/12/20","397","2.27","2017/1/4","231","67.97"
"1847","イチケン","東証一部","建設","2018/2/19 15:00","2492","62","2.55","2430","2435","2494","2435","2476.11","23400","0.32","57941","18113","1930","2930","2017/10/27","2850","12.56","2017/6/7","1920","29.79"
"1848","富士ピー・エス","東証二部","建設","2018/2/19 15:00","791","29","3.81","762","768","809","767","785.58","106800","0.57","83900","14714","612","912","2018/2/2","1135","30.31","2017/1/6","273","189.74"
"1850","南海辰村建設","東証二部","建設","2018/2/19 15:00","73","3","4.29","70","72","73","70","71.29","572000","0.2","40780","21050","40","100","2018/1/16","97","24.74","2017/1/18","56","30.36"
"1852","淺沼組","東証一部","建設","2018/2/19 15:00","461","15","3.36","446","449","464","442","454.85","942000","1.11","428470","39225","366","526","2018/2/15","469","1.71","2017/4/17","289","59.52"
"1853","森組","東証二部","建設","2018/2/19 15:00","727","50","7.39","677","722","775","719","748.44","3545800","10.81","2653827","23846","577","777","2018/2/13","853","14.77","2017/4/14","156","366.03"
"1860","戸田建設","東証一部","建設","2018/2/19 15:00","808","12","1.51","796","797","809","797","804.75","796000","0.25","640584","260707","646","946","2017/11/9","982","17.72","2017/1/23","602","34.22"
"1861","熊谷組","東証一部","建設","2018/2/19 15:00","3210","165","5.42","3045","3070","3210","3070","3176.68","536300","1.15","1703652","150246","2345","3745","2017/8/7","3960","18.94","2017/4/12","2760","16.3"
"1865","青木あすなろ建設","東証一部","建設","2018/2/19 15:00","1012","30","3.05","982","1012","1014","1005","1010.89","9000","0.02","9098","59809","832","1132","2017/10/10","1073","5.68","2017/4/12","768","31.77"
"1866","北野建設","東証一部","建設","2018/2/19 15:00","450","16","3.69","434","438","450","438","445.02","165000","0.24","73429","30766","354","514","2017/11/2","525","14.29","2017/4/6","277","62.45"
"1867","植木組","東証一部","建設","2018/2/19 15:00","2689","48","1.82","2641","2652","2689","2646","2674","2500","0.07","6685","9241","2141","3145","2017/6/26","2800","3.96","2017/4/6","2310","16.41"
"1868","三井ホーム","東証一部","建設","2018/2/19 15:00","680","9","1.34","671","675","688","673","682.32","50000","0.08","34116","45121","571","771","2018/1/22","796","14.57","2017/1/4","511","33.07"
"1869","名工建設","名証二部","建設","2018/2/19 14:06","1098","9","0.83","1089","1094","1110","1091","1101.43","6300","0.02","6939","29712","789","1389","2018/2/2","1234","11.02","2017/1/16","770","42.6"
"1870","矢作建設工業","東証一部","建設","2018/2/19 15:00","848","26","3.16","822","828","849","827","840.4","62000","0.14","52105","37827","672","972","2017/2/7","1120","24.29","2018/2/14","812","4.43"
"1871","ピーエス三菱","東証一部","建設","2018/2/19 15:00","869","48","5.85","821","845","869","834","857.42","195700","0.41","167797","41265","671","971","2018/1/12","1017","14.55","2017/2/6","373","132.98"
"1873","日本ハウスホールディングス","東証一部","建設","2018/2/19 15:00","638","26","4.25","612","625","639","623","631.94","173600","0.38","109704","29326","512","712","2017/12/19","762","16.27","2017/4/17","458","39.3"
"1878","大東建託","東証一部","建設","2018/2/19 15:00","18815","730","4.04","18085","18285","18825","18255","18608.99","375500","0.49","6987674","1446301","14085","22085","2017/12/27","23550","20.11","2017/4/4","15015","25.31"
"1879","新日本建設","東証一部","建設","2018/2/19 15:00","1019","49","5.05","970","972","1020","972","1004.2","86700","0.14","87064","62527","820","1120","2017/11/10","1081","5.74","2017/9/6","756","34.79"
"1881","NIPPO","東証一部","建設","2018/2/19 15:00","2540","73","2.96","2467","2505","2547","2505","2529.88","128900","0.11","326102","303281","1967","2967","2018/1/9","2715","6.45","2017/4/17","1995","27.32"
"1882","東亜道路工業","東証一部","建設","2018/2/19 15:00","4200","160","3.96","4040","4100","4270","4100","4194.49","14700","0.28","61659","21924","3340","4740","2017/6/12","4940","14.98","2017/4/17","3170","32.49"
"1883","前田道路","東証一部","建設","2018/2/19 15:00","2304","86","3.88","2218","2250","2305","2241","2282.31","150000","0.16","342347","216943","1718","2718","2017/12/14","2750","16.22","2017/4/17","1880","22.55"
"1884","日本道路","東証一部","建設","2018/2/19 15:00","5860","220","3.9","5640","5700","5890","5700","5818.1","15800","0.16","91926","57203","4640","6640","2017/12/8","6950","15.68","2017/1/18","4400","33.18"
"1885","東亜建設工業","東証一部","建設","2018/2/19 15:00","2244","117","5.5","2127","2177","2245","2168","2214.3","317100","1.41","702156","50478","1627","2627","2018/1/16","3245","30.85","2017/7/11","1731","29.64"
"1888","若築建設","東証一部","建設","2018/2/19 15:00","1679","45","2.75","1634","1644","1679","1643","1658.3","67600","0.52","112101","21768","1234","2034","2017/8/30","2000","16.05","2017/4/17","1350","24.37"
"1890","東洋建設","東証一部","建設","2018/2/19 15:00","543","20","3.82","523","526","543","525","536.15","437100","0.46","234351","51244","423","623","2017/12/19","684","20.61","2017/4/14","370","46.76"
"1892","徳倉建設","名証二部","建設","2018/2/19 14:59","2975","75","2.59","2900","2875","3015","2875","2963.68","1900","0.09","5631","6567","2400","3400","2017/9/27","3400","12.5","2017/1/13","1600","85.94"
"1893","五洋建設","東証一部","建設","2018/2/19 15:00","787","3","0.38","784","787","789","773","784.5","938500","0.33","736250","225093","634","934","2018/1/23","888","11.37","2017/2/13","500","57.4"
"1897","金下建設","東証二部","建設","2018/2/19 13:55","707","10","1.43","697","697","707","697","702","2000","0.01","1404","13457","597","797","2018/1/18","750","5.73","2017/1/31","524","34.92"
"1898","世紀東急工業","東証一部","建設","2018/2/19 15:00","702","24","3.54","678","680","703","679","692.6","427400","1.06","296017","28371","578","778","2018/2/19","703","0.14","2017/2/9","486","44.44"
