"SC","名称","市場","業種","日時","株価","前日比","前日比（％）","前日終値","始値","高値","安値","VWAP","出来高","出来高率","売買代金（千円）","時価総額（百万円）","値幅下限","値幅上限","高値日付","年初来高値","年初来高値乖離率","安値日付","年初来安値","年初来安値乖離率"
"1736","オーテック","JQS","建設","2018/1/9 14:59","1640","20","1.23","1620","1625","1650","1625","1636.56","3200","0.06","5237","9348","1220","2020","2017/3/28","1840","10.87","2017/1/4","1108","48.01"
"1737","三井金属エンジニアリング","東証二部","建設","2018/1/9 15:00","1485","37","2.56","1448","1451","1485","1451","1468.57","30800","0.24","45232","18978","1148","1748","2018/1/9","1485","0","2017/4/13","1050","41.43"
"1738","NITTOH","名証二部","建設","2018/1/9 15:24","699","-1","-0.14","700","700","700","696","700","5900","0.15","4130","2838","550","850","2018/1/5","715","2.24","2017/3/29","403","73.45"
"1739","シード平和","JQG","建設","2018/1/9 15:00","1959","27","1.4","1932","1940","1959","1936","1947.68","5600","0.17","10907","6322","1532","2332","2017/9/22","2070","5.36","2017/4/14","1107","76.96"
"1743","コーアツ工業","東証二部","建設","2018/1/9 15:00","2781","-6","-0.22","2787","2782","2800","2773","2789.39","3300","0.43","9205","2114","2287","3290","2017/3/10","3160","11.99","2017/1/4","2250","23.6"
"1757","クレアホールディングス","東証二部","建設","2018/1/9 15:00","23","0","0","23","22","23","22","22.17","1037300","1.13","23001","2102","1","53","2017/3/31","52","55.77","2017/12/25","21","9.52"
"1758","太洋基礎工業","JQS","建設","-","-","0","0","1449","-","-","-","-","-","0","-","5938","1149","1749","2018/1/5","1449","100","2017/1/12","718","-100"
"1762","高松コンストラクショングループ","東証一部","建設","2018/1/9 15:00","3115","-25","-0.8","3140","3115","3125","3100","3114.25","22600","0.06","70382","121111","2440","3840","2017/12/28","3210","2.96","2017/1/12","2456","26.83"
"1764","工藤建設","東証二部","建設","2018/1/9 14:32","2440","33","1.37","2407","2449","2450","2410","2438.12","1600","0.12","3901","3248","1907","2907","2017/12/11","3090","21.04","2017/5/10","2190","11.42"
"1766","東建コーポレーション","東証一部","建設","2018/1/9 15:00","13480","-30","-0.22","13510","13600","13650","13430","13501.57","49600","0.37","669678","181603","10510","16510","2017/8/23","15760","14.47","2017/2/3","7870","71.28"
"1768","ソネック","東証一部","建設","2018/1/9 15:00","827","6","0.73","821","830","830","823","827","2000","0.03","1654","6203","671","971","2017/9/26","905","8.62","2017/2/1","616","34.25"
"1770","藤田エンジニアリング","JQS","建設","2018/1/9 15:00","908","2","0.22","906","910","913","900","909.04","25100","0.21","22817","10624","756","1056","2017/11/24","1128","19.5","2017/4/13","505","79.8"
"1771","日本乾溜工業","福証","建設","2018/1/9 14:28","485","-1","-0.21","486","492","495","479","486.77","3100","0.06","1509","2474","406","566","2017/9/26","533","9.01","2017/2/6","351","38.18"
"1773","ワイ・ティー・エル・コーポレーション・バーハッド","東証一部","建設","2018/1/9 14:47","39","2","5.41","37","38","40","38","38.75","75000","-","2906","-","7","67","2017/1/19","58","32.76","2017/11/20","30","30"
"1775","富士古河E＆C","東証二部","建設","2018/1/9 15:00","407","5","1.24","402","402","407","400","402.36","28000","0.06","11266","18369","322","482","2017/6/5","410","0.73","2017/4/17","306","33.01"
"1776","三井住建道路","東証二部","建設","2018/1/9 14:39","378","4","1.07","374","373","382","373","377.27","30000","0.16","11318","7014","294","454","2018/1/9","382","1.05","2017/4/12","225","68"
"1777","川崎設備工業","名証二部","建設","2018/1/9 14:42","496","1","0.2","495","496","496","494","495.56","3600","0.03","1784","5952","415","575","2017/10/10","510","2.75","2017/1/25","260","90.77"
"1780","ヤマウラ","東証一部","建設","2018/1/9 15:00","934","10","1.08","924","930","934","927","930.55","25600","0.12","23822","19711","774","1074","2017/8/23","1068","12.55","2017/1/18","553","68.9"
"1782","常磐開発","JQS","建設","2018/1/9 15:00","8560","-100","-1.15","8660","8530","8640","8530","8566","1000","0.13","8566","6720","7160","10160","2017/12/12","8810","2.84","2017/1/4","4970","72.23"
"1783","アジアゲートホールディングス","JQS","建設","2018/1/9 15:00","83","0","0","83","83","83","82","82.36","151400","0.26","12469","4768","53","113","2017/7/21","113","26.55","2017/4/13","72","15.28"
"1787","ナカボーテック","JQS","建設","2018/1/9 14:11","1639","50","3.15","1589","1559","1639","1559","1596.29","7000","0.13","11174","8531","1189","1989","2018/1/9","1639","0","2017/4/17","1150","42.52"
"1788","三東工業社","JQS","建設","-","-","0","0","2600","-","-","-","-","-","0","-","1784","2100","3100","2017/12/19","2690","100","2017/1/24","1670","-100"
"1789","ETSホールディングス","JQS","建設","2018/1/9 15:00","572","-1","-0.17","573","573","579","565","570.42","19000","0.3","10838","3647","473","673","2017/7/27","854","33.02","2017/1/16","360","58.89"
"1793","大本組","JQS","建設","2018/1/9 15:00","5510","50","0.92","5460","5470","5590","5470","5517.83","2300","0.04","12691","34938","4460","6460","2018/1/9","5590","1.43","2017/2/10","3775","45.96"
"1795","マサル","JQS","建設","2018/1/9 13:24","582","13","2.28","569","572","582","572","578.75","4000","0.09","2315","2622","469","669","2017/11/28","610","4.59","2017/1/4","501","16.17"
"1798","守谷商会","JQS","建設","2018/1/9 14:54","2055","9","0.44","2046","2046","2055","2046","2050","1400","0.06","2870","4644","1546","2546","2017/2/3","2470","16.8","2017/8/14","1800","14.17"
"1799","第一建設工業","JQS","建設","2018/1/9 15:00","1652","-3","-0.18","1655","1650","1668","1650","1658.66","9700","0.05","16089","34458","1255","2055","2017/12/4","1697","2.65","2017/1/18","1132","45.94"
"1801","大成建設","東証一部","建設","2018/1/9 15:00","5820","40","0.69","5780","5880","5890","5780","5813.65","1130800","0.5","6574073","1306830","4780","6780","2017/11/7","6620","12.08","2017/2/27","3890","49.61"
"1802","大林組","東証一部","建設","2018/1/9 15:00","1404","8","0.57","1396","1424","1426","1394","1404.57","3889200","0.54","5462639","1013000","1096","1696","2017/11/9","1609","12.74","2017/4/17","1013","38.6"
"1803","清水建設","東証一部","建設","2018/1/9 15:00","1195","5","0.42","1190","1206","1210","1192","1196.97","2607000","0.33","3120509","942275","890","1490","2017/11/6","1396","14.4","2017/3/23","997","19.86"
"1805","飛島建設","東証一部","建設","2018/1/9 15:00","193","-1","-0.52","194","196","198","193","195.6","4884300","2.53","955362","37269","144","244","2017/12/27","199","3.02","2017/9/6","152","26.97"
"1807","佐藤渡辺","JQS","建設","2018/1/9 14:56","2903","38","1.33","2865","2900","2933","2900","2913.65","5200","0.16","15151","9277","2349","3350","2018/1/9","2933","1.02","2017/1/4","1355","114.24"
"1808","長谷工コーポレーション","東証一部","建設","2018/1/9 15:00","1789","-23","-1.27","1812","1812","1817","1777","1788.52","2120500","0.7","3792554","538121","1412","2212","2017/11/14","1826","2.03","2017/4/11","1139","57.07"
"1810","松井建設","東証一部","建設","2018/1/9 15:00","1003","-1","-0.1","1004","1010","1010","999","1003.66","18600","0.06","18668","30672","704","1304","2017/1/27","1142","12.17","2017/7/10","865","15.95"
"1811","錢高組","東証一部","建設","2018/1/9 15:00","6570","260","4.12","6310","6370","6620","6360","6528.14","18800","0.26","122729","48310","5310","7310","2017/12/1","6860","4.23","2017/4/14","3630","80.99"
"1812","鹿島建設","東証一部","建設","2018/1/9 15:00","1123","15","1.35","1108","1130","1134","1120","1125.09","5009000","0.47","5635581","1187361","808","1408","2017/11/9","1299","13.55","2017/3/7","713","57.5"
"1813","不動テトラ","東証一部","建設","2018/1/9 15:00","185","-1","-0.54","186","186","187","185","185.92","1271100","0.7","236319","33675","136","236","2017/1/5","217","14.75","2017/4/13","168","10.12"
"1814","大末建設","東証一部","建設","2018/1/9 15:00","1172","-5","-0.42","1177","1182","1182","1160","1172.12","13700","0.13","16058","12440","877","1477","2017/12/12","1199","2.25","2017/4/6","890","31.69"
"1815","鉄建建設","東証一部","建設","2018/1/9 15:00","3425","10","0.29","3415","3405","3425","3390","3408.26","78200","0.5","266526","53666","2715","4115","2017/11/8","3880","11.73","2017/4/17","3020","13.41"
"1820","西松建設","東証一部","建設","2018/1/9 15:00","3170","-45","-1.4","3215","3215","3215","3160","3175.4","593500","1.07","1884597","176225","2515","3915","2017/11/6","3580","11.45","2017/4/17","2635","20.3"
"1821","三井住友建設","東証一部","建設","2018/1/9 15:00","639","-3","-0.47","642","646","647","635","639.41","1574700","0.97","1006881","103948","542","742","2017/11/8","732","12.7","2017/4/14","555","15.14"
"1822","大豊建設","東証一部","建設","2018/1/9 15:00","568","-2","-0.35","570","575","576","565","568.38","485000","0.56","275666","49535","470","670","2017/12/7","603","5.8","2017/9/6","486","16.87"
"1824","前田建設工業","東証一部","建設","2018/1/9 15:00","1604","-11","-0.68","1615","1618","1620","1581","1595.8","1016600","0.51","1622294","317521","1215","2015","2017/11/29","1694","5.31","2017/2/8","931","72.29"
"1826","佐田建設","東証一部","建設","2018/1/9 15:00","467","5","1.08","462","464","470","463","465","51200","0.33","23808","7248","382","542","2017/11/9","480","2.71","2017/4/14","396","17.93"
"1827","ナカノフドー建設","東証一部","建設","2018/1/9 15:00","675","20","3.05","655","660","677","660","669.31","89000","0.26","59569","23286","555","755","2017/3/10","715","5.59","2017/2/7","537","25.7"
"1828","田辺工業","東証二部","建設","2018/1/9 15:00","1220","32","2.69","1188","1200","1223","1191","1204.89","63000","0.59","75908","13088","888","1488","2018/1/9","1223","0.25","2017/1/4","465","162.37"
"1832","北海電気工事","札証","建設","2018/1/9 14:45","640","25","4.07","615","633","640","633","633.67","7900","0.04","5006","12622","515","715","2018/1/9","640","0","2017/2/2","453","41.28"
"1833","奥村組","東証一部","建設","2018/1/9 15:00","4800","65","1.37","4735","4755","4805","4740","4780.11","153100","0.34","731835","219193","4035","5440","2018/1/9","4805","0.1","2017/4/14","3130","53.35"
"1835","東鉄工業","東証一部","建設","2018/1/9 15:00","3785","5","0.13","3780","3800","3810","3760","3784.04","43300","0.12","163849","136639","3080","4480","2017/11/8","3905","3.07","2017/4/20","3005","25.96"
"1840","土屋ホールディングス","東証二部","建設","2018/1/9 15:00","218","-1","-0.46","219","220","220","216","218.43","75000","0.29","16382","5619","139","299","2017/12/18","242","9.92","2017/4/14","173","26.01"
"1841","サンユー建設","JQS","建設","2018/1/9 15:00","1111","4","0.36","1107","1136","1136","1110","1116.67","2700","0.07","3015","4444","807","1407","2018/1/4","1138","2.37","2017/5/19","931","19.33"
"1844","大盛工業","東証二部","建設","2018/1/9 15:00","285","3","1.06","282","286","286","281","283.89","110100","0.74","31256","4232","202","362","2017/12/12","320","10.94","2017/4/17","155","83.87"
"1846","鈴縫工業","東証二部","建設","2018/1/9 15:00","389","0","0","389","389","390","389","389.01","742000","7","288645","4122","309","469","2017/12/20","397","2.02","2017/1/4","231","68.4"
"1847","イチケン","東証一部","建設","2018/1/9 15:00","2485","33","1.35","2452","2473","2503","2465","2482.11","25100","0.35","62301","18062","1952","2952","2017/10/27","2850","12.81","2017/6/7","1920","29.43"
"1848","富士ピー・エス","東証二部","建設","2018/1/9 15:00","873","-4","-0.46","877","890","900","859","877.63","102700","0.55","90133","16240","727","1027","2017/12/5","960","9.06","2017/1/6","273","219.78"
"1850","南海辰村建設","東証二部","建設","2018/1/9 15:00","66","1","1.54","65","65","66","63","64.66","722000","0.25","46686","19032","35","95","2017/3/27","77","14.29","2017/1/18","56","17.86"
"1852","淺沼組","東証一部","建設","2018/1/9 15:00","414","4","0.98","410","415","416","412","414.31","298000","0.35","123463","35226","330","490","2017/11/6","442","6.33","2017/4/17","289","43.25"
"1853","森組","東証二部","建設","2018/1/9 15:00","483","18","3.87","465","468","490","468","477.05","609400","1.86","290714","15842","385","545","2017/12/13","537","10.06","2017/4/14","156","209.62"
"1860","戸田建設","東証一部","建設","2018/1/9 15:00","915","-9","-0.97","924","923","926","911","916.25","683000","0.21","625802","295231","774","1074","2017/11/9","982","6.82","2017/1/23","602","51.99"
"1861","熊谷組","東証一部","建設","2018/1/9 15:00","3205","20","0.63","3185","3210","3210","3165","3186.32","391600","0.84","1247761","150012","2485","3885","2017/8/7","3960","19.07","2017/4/12","2760","16.12"
"1865","青木あすなろ建設","東証一部","建設","2018/1/9 15:00","1039","5","0.48","1034","1034","1040","1034","1037.14","18900","0.03","19602","61405","734","1334","2017/10/10","1073","3.17","2017/4/12","768","35.29"
"1866","北野建設","東証一部","建設","2018/1/9 15:00","421","7","1.69","414","416","421","416","418.4","138000","0.2","57739","28783","334","494","2017/11/2","525","19.81","2017/4/6","277","51.99"
"1867","植木組","東証一部","建設","2018/1/9 15:00","2754","-5","-0.18","2759","2760","2760","2738","2751.2","5000","0.15","13756","9465","2259","3260","2017/6/26","2800","1.64","2017/4/6","2310","19.22"
"1868","三井ホーム","東証一部","建設","2018/1/9 15:00","780","4","0.52","776","780","783","777","779.97","32000","0.05","24959","51757","626","926","2017/12/26","790","1.27","2017/1/4","511","52.64"
"1869","名工建設","名証二部","建設","2018/1/9 15:30","1120","31","2.85","1089","1087","1123","1084","1094.56","16000","0.06","17513","30307","789","1389","2017/11/9","1150","2.61","2017/1/16","770","45.45"
"1870","矢作建設工業","東証一部","建設","2018/1/9 15:00","968","-20","-2.02","988","988","988","968","972.58","55400","0.12","53881","43180","838","1138","2017/2/7","1120","13.57","2017/8/18","865","11.91"
"1871","ピーエス三菱","東証一部","建設","2018/1/9 15:00","983","8","0.82","975","990","994","979","986.42","299600","0.63","295532","46679","825","1125","2018/1/9","994","1.11","2017/2/6","373","163.54"
"1873","日本ハウスホールディングス","東証一部","建設","2018/1/9 15:00","719","-8","-1.1","727","725","726","717","720.14","189100","0.41","136179","33049","577","877","2017/12/19","762","5.64","2017/4/17","458","56.99"
"1878","大東建託","東証一部","建設","2018/1/9 15:00","22400","330","1.5","22070","22325","22450","22125","22349.96","550500","0.72","12303655","1721879","17070","27070","2017/12/27","23550","4.88","2017/4/4","15015","49.18"
"1879","新日本建設","東証一部","建設","2018/1/9 15:00","997","-10","-0.99","1007","1012","1013","992","998.21","123300","0.2","123079","61177","707","1307","2017/11/10","1081","7.77","2017/9/6","756","31.88"
"1881","NIPPO","東証一部","建設","2018/1/9 15:00","2702","18","0.67","2684","2681","2715","2668","2696.3","141000","0.12","380178","322624","2184","3185","2018/1/9","2715","0.48","2017/4/17","1995","35.44"
"1882","東亜道路工業","東証一部","建設","2018/1/9 15:00","4530","40","0.89","4490","4495","4530","4465","4508.44","15400","0.3","69430","23647","3790","5190","2017/6/12","4940","8.3","2017/4/17","3170","42.9"
"1883","前田道路","東証一部","建設","2018/1/9 15:00","2691","52","1.97","2639","2660","2702","2647","2681.67","345000","0.37","925177","253383","2139","3140","2017/12/14","2750","2.15","2017/4/17","1880","43.14"
"1884","日本道路","東証一部","建設","2018/1/9 15:00","6630","-30","-0.45","6660","6710","6710","6620","6646.86","22000","0.23","146231","64720","5660","7660","2017/12/8","6950","4.6","2017/1/18","4400","50.68"
"1885","東亜建設工業","東証一部","建設","2018/1/9 15:00","3110","30","0.97","3080","3080","3130","3070","3102.68","85400","0.38","264969","69958","2380","3780","2017/12/8","3210","3.12","2017/7/11","1731","79.66"
"1888","若築建設","東証一部","建設","2018/1/9 15:00","1833","7","0.38","1826","1837","1848","1831","1839.33","72100","0.56","132616","23765","1426","2226","2017/8/30","2000","8.35","2017/4/17","1350","35.78"
"1890","東洋建設","東証一部","建設","2018/1/9 15:00","663","1","0.15","662","662","665","658","661.51","311700","0.33","206192","62568","562","762","2017/12/19","684","3.07","2017/4/14","370","79.19"
"1892","徳倉建設","名証二部","建設","2018/1/9 13:30","2687","51","1.93","2636","2645","2687","2645","2666","1000","0.05","2666","5931","2136","3140","2017/9/27","3400","20.97","2017/1/13","1600","67.94"
"1893","五洋建設","東証一部","建設","2018/1/9 15:00","875","4","0.46","871","879","881","872","875.72","1293800","0.45","1133013","250262","721","1021","2017/12/14","882","0.79","2017/2/13","500","75"
"1897","金下建設","東証二部","建設","2018/1/9 14:57","727","0","0","727","727","727","727","727","5000","0.03","3635","13837","577","877","2017/12/14","749","2.94","2017/1/31","524","38.74"
