"SC","名称","市場","業種","日時","株価","前日比","前日比（％）","前日終値","始値","高値","安値","VWAP","出来高","出来高率","売買代金（千円）","時価総額（百万円）","値幅下限","値幅上限","高値日付","年初来高値","年初来高値乖離率","安値日付","年初来安値","年初来安値乖離率"
"1605","国際石油開発帝石","東証一部","鉱業","2018/2/1 15:00","1457.5","38.5","2.71","1419","1422","1459","1422","1445.45","5059200","0.35","7312838","2131337","1119","1719","2018/1/15","1529","4.68","2017/5/31","988","47.52"
"1606","日本海洋掘削","東証一部","鉱業","2018/2/1 15:00","3205","5","0.16","3200","3210","3240","3140","3190.48","155200","0.86","495162","57690","2500","3900","2018/1/15","3560","9.97","2017/8/14","2017","58.9"
"1662","石油資源開発","東証一部","鉱業","2018/2/1 15:00","3125","115","3.82","3010","3025","3130","3025","3097.6","255800","0.45","792366","178609","2310","3710","2018/1/29","3340","6.44","2017/9/11","2070","50.97"
"1663","K＆Oエナジーグループ","東証一部","鉱業","2018/2/1 15:00","1819","47","2.65","1772","1774","1820","1774","1809.5","16100","0.05","29133","55181","1372","2172","2017/10/23","1970","7.66","2017/4/20","1635","11.25"
"1711","省電舎ホールディングス","東証二部","建設","2018/2/1 15:00","1558","57","3.8","1501","1500","1572","1429","1511.64","1025200","37.25","1549732","4288","1101","1901","2017/12/26","1711","8.94","2017/9/11","657","137.14"
"1712","ダイセキ環境ソリューション","東証一部","建設","2018/2/1 15:00","1244","-7","-0.56","1251","1251","1260","1225","1242.93","72300","0.43","89864","20933","951","1551","2017/7/27","1483","16.12","2017/1/5","1181","5.33"
"1716","第一カッター興業","東証一部","建設","2018/2/1 15:00","2043","53","2.66","1990","2014","2092","2000","2049.81","73000","1.22","149636","12258","1590","2390","2018/1/31","2144","4.71","2017/4/13","929","119.91"
"1717","明豊ファシリティワークス","JQS","建設","2018/2/1 15:00","514","7","1.38","507","508","518","508","512.96","32400","0.25","16620","6567","407","607","2017/12/14","535","3.93","2017/4/14","315","63.17"
"1718","美樹工業","JQS","建設","2018/2/1 15:00","5340","80","1.52","5260","5290","5340","5280","5312","2500","0.22","13280","6158","4260","6260","2017/11/27","5500","2.91","2017/2/20","4230","26.24"
"1719","安藤・間","東証一部","建設","2018/2/1 15:00","908","9","1","899","892","908","886","896.71","1249000","0.67","1119986","168170","749","1049","2017/11/7","953","4.72","2017/6/23","657","38.2"
"1720","東急建設","東証一部","建設","2018/2/1 15:00","1195","11","0.93","1184","1189","1203","1187","1194.95","376900","0.35","450378","127580","884","1484","2018/1/29","1221","2.13","2017/4/17","815","46.63"
"1721","コムシスホールディングス","東証一部","建設","2018/2/1 15:00","3180","130","4.26","3050","3085","3185","3075","3147.18","629200","0.45","1980208","448380","2350","3750","2017/12/19","3360","5.36","2017/4/19","1957","62.49"
"1722","ミサワホーム","東証一部","建設","2018/2/1 15:00","956","-2","-0.21","958","966","968","950","955.88","94900","0.22","90713","41175","808","1108","2017/1/6","1133","15.62","2017/9/6","919","4.03"
"1723","日本電技","JQS","建設","2018/2/1 15:00","3030","5","0.17","3025","3025","3035","2961","3015.73","10300","0.13","31062","24838","2325","3725","2017/7/25","3140","3.5","2017/1/4","2021","49.93"
"1724","シンクレイヤ","JQS","建設","2018/2/1 15:00","956","29","3.13","927","928","958","928","942.37","32100","0.8","30250","3856","777","1077","2018/1/16","1145","16.51","2017/1/11","373","156.3"
"1726","ビーアールホールディングス","東証一部","建設","2018/2/1 15:00","517","9","1.77","508","509","517","506","512.51","82200","0.21","42128","20525","408","608","2018/1/16","527","1.9","2017/1/4","251","105.98"
"1728","ミサワホーム中国","JQS","建設","2018/2/1 15:00","284","1","0.35","283","280","284","280","283.29","7000","0.06","1983","3277","203","363","2017/2/2","327","13.15","2017/4/14","260","9.23"
"1730","麻生フオームクリート","JQS","建設","2018/2/1 15:00","801","-3","-0.37","804","800","809","789","801.08","7400","0.22","5928","2739","654","954","2017/11/24","1441","44.41","2017/1/26","336","138.39"
"1734","北弘電社","札証","建設","-","-","0","0","4080","-","-","-","-","-","0","-","2652","3380","4780","2018/1/23","4250","100","2017/2/9","3480","-100"
"1736","オーテック","JQS","建設","2018/2/1 15:00","1800","30","1.69","1770","1765","1800","1756","1783.65","6300","0.11","11237","10260","1370","2170","2017/3/28","1840","2.17","2017/1/4","1108","62.45"
"1737","三井金属エンジニアリング","東証二部","建設","2018/2/1 14:52","1594","-3","-0.19","1597","1600","1601","1587","1598.02","8600","0.07","13743","20371","1197","1997","2018/1/29","1610","0.99","2017/4/13","1050","51.81"
"1738","NITTOH","名証二部","建設","2018/2/1 14:52","720","15","2.13","705","713","723","713","720","400","0.01","288","2923","555","855","2018/1/29","726","0.83","2017/3/29","403","78.66"
"1739","シード平和","JQG","建設","2018/2/1 15:00","2027","37","1.86","1990","1976","2034","1955","2012.6","5000","0.15","10063","6542","1590","2390","2017/9/22","2070","2.08","2017/4/14","1107","83.11"
"1743","コーアツ工業","東証二部","建設","2018/2/1 12:51","2813","7","0.25","2806","2811","2813","2811","2811.67","600","0.08","1687","2138","2306","3310","2017/3/10","3160","10.98","2017/1/4","2250","25.02"
"1757","クレアホールディングス","東証二部","建設","2018/2/1 15:00","25","1","4.17","24","24","25","23","24.18","600400","0.55","14520","2720","1","54","2017/3/31","52","51.92","2017/12/25","21","19.05"
"1758","太洋基礎工業","JQS","建設","2018/2/1 09:43","1398","28","2.04","1370","1360","1398","1311","1356","5000","0.12","6780","5729","1040","1640","2018/1/5","1449","3.52","2017/1/12","718","94.71"
"1762","高松コンストラクショングループ","東証一部","建設","2018/2/1 15:00","3150","45","1.45","3105","3130","3155","3115","3140.23","26500","0.07","83216","122472","2405","3805","2017/12/28","3210","1.87","2017/1/12","2456","28.26"
"1764","工藤建設","東証二部","建設","2018/2/1 13:31","2327","-5","-0.21","2332","2327","2327","2327","2330","100","0.01","233","3098","1832","2832","2017/12/11","3090","24.69","2017/5/10","2190","6.26"
"1766","東建コーポレーション","東証一部","建設","2018/2/1 15:00","12620","80","0.64","12540","12590","12630","12490","12563.61","65700","0.49","825429","170017","9540","15540","2017/8/23","15760","19.92","2017/2/3","7870","60.36"
"1768","ソネック","東証一部","建設","2018/2/1 15:00","818","3","0.37","815","817","820","815","817.6","2500","0.03","2044","6135","665","965","2017/9/26","905","9.61","2017/2/1","616","32.79"
"1770","藤田エンジニアリング","JQS","建設","2018/2/1 15:00","954","21","2.25","933","945","954","937","944.64","16600","0.14","15681","11162","783","1083","2017/11/24","1128","15.43","2017/4/13","505","88.91"
"1771","日本乾溜工業","福証","建設","2018/2/1 13:59","468","-5","-1.06","473","468","475","468","470","400","0.01","188","2388","393","553","2017/9/26","533","12.2","2017/2/6","351","33.33"
"1773","ワイ・ティー・エル・コーポレーション・バーハッド","東証一部","建設","2018/2/1 10:13","43","1","2.38","42","43","43","43","43","2000","-","86","-","12","72","2017/1/19","58","25.86","2017/11/20","30","43.33"
"1775","富士古河E＆C","東証二部","建設","2018/2/1 14:50","391","2","0.51","389","390","394","387","390.76","29000","0.06","11332","17647","309","469","2017/6/5","410","4.63","2017/4/17","306","27.78"
"1776","三井住建道路","東証二部","建設","2018/2/1 13:48","388","1","0.26","387","385","388","385","385.75","4000","0.02","1543","7199","307","467","2018/1/10","399","2.76","2017/4/12","225","72.44"
"1777","川崎設備工業","名証二部","建設","2018/2/1 14:51","638","13","2.08","625","650","656","628","644.11","20200","0.17","13011","7656","525","725","2018/1/29","675","5.48","2017/1/25","260","145.38"
"1780","ヤマウラ","東証一部","建設","2018/2/1 15:00","955","10","1.06","945","955","958","953","955.4","13700","0.06","13089","20154","795","1095","2017/8/23","1068","10.58","2017/1/18","553","72.69"
"1782","常磐開発","JQS","建設","2018/2/1 09:33","8650","0","0","8650","8690","8690","8650","8670","200","0.03","1734","6790","7150","10150","2018/1/19","9180","5.77","2017/1/4","4970","74.04"
"1783","アジアゲートホールディングス","JQS","建設","2018/2/1 15:00","88","2","2.33","86","86","88","86","86.86","161700","0.28","14045","5055","56","116","2017/7/21","113","22.12","2017/4/13","72","22.22"
"1787","ナカボーテック","JQS","建設","2018/2/1 09:09","1621","-24","-1.46","1645","1659","1659","1621","1633.67","3000","0.06","4901","8437","1245","2045","2018/1/22","1680","3.51","2017/4/17","1150","40.96"
"1788","三東工業社","JQS","建設","2018/2/1 10:55","2599","27","1.05","2572","2571","2599","2571","2585","200","0.03","517","1783","2072","3075","2017/12/19","2690","3.38","2017/1/24","1670","55.63"
"1789","ETSホールディングス","JQS","建設","2018/2/1 15:00","599","2","0.34","597","591","599","585","591.9","7900","0.12","4676","3819","497","697","2017/7/27","854","29.86","2017/1/16","360","66.39"
"1793","大本組","JQS","建設","2018/2/1 14:46","5380","10","0.19","5370","5370","5380","5370","5375","1200","0.02","6450","34114","4370","6370","2018/1/9","5590","3.76","2017/2/10","3775","42.52"
"1795","マサル","JQS","建設","2018/2/1 09:14","580","-11","-1.86","591","581","581","580","580.5","2000","0.04","1161","2613","491","691","2017/11/28","610","4.92","2017/1/4","501","15.77"
"1798","守谷商会","JQS","建設","2018/2/1 09:00","2114","5","0.24","2109","2114","2114","2114","2113.85","1300","0.06","2748","4778","1609","2609","2017/2/3","2470","14.41","2017/8/14","1800","17.44"
"1799","第一建設工業","JQS","建設","2018/2/1 15:00","1838","18","0.99","1820","1820","1838","1820","1827.08","2400","0.01","4385","38338","1420","2220","2018/1/31","1875","1.97","2017/1/18","1132","62.37"
"1801","大成建設","東証一部","建設","2018/2/1 15:00","5570","20","0.36","5550","5550","5610","5520","5565.2","1042000","0.46","5798936","1250694","4550","6550","2017/11/7","6620","15.86","2017/2/27","3890","43.19"
"1802","大林組","東証一部","建設","2018/2/1 15:00","1330","18","1.37","1312","1315","1333","1310","1323.02","2028500","0.28","2683750","959608","1012","1612","2017/11/9","1609","17.34","2017/4/17","1013","31.29"
"1803","清水建設","東証一部","建設","2018/2/1 15:00","1128","11","0.98","1117","1115","1130","1104","1120.55","2611700","0.33","2926531","889444","817","1417","2017/11/6","1396","19.2","2017/3/23","997","13.14"
"1805","飛島建設","東証一部","建設","2018/2/1 15:00","183","2","1.1","181","181","184","181","182.46","1042700","0.54","190247","35338","131","231","2017/12/27","199","8.04","2017/9/6","152","20.39"
"1807","佐藤渡辺","JQS","建設","2018/2/1 14:43","3300","-30","-0.9","3330","3330","3330","3160","3246.59","4400","0.14","14285","10546","2630","4030","2018/1/31","3370","2.08","2017/1/4","1355","143.54"
"1808","長谷工コーポレーション","東証一部","建設","2018/2/1 15:00","1734","30","1.76","1704","1715","1734","1704","1721.86","1455200","0.48","2505651","521577","1304","2104","2018/1/25","1853","6.42","2017/4/11","1139","52.24"
"1810","松井建設","東証一部","建設","2018/2/1 15:00","937","16","1.74","921","923","938","923","931.35","19300","0.06","17975","28653","771","1071","2017/1/27","1142","17.95","2017/7/10","865","8.32"
"1811","錢高組","東証一部","建設","2018/2/1 15:00","6250","-10","-0.16","6260","6240","6280","6240","6252.37","3800","0.05","23759","45957","5260","7260","2017/12/1","6860","8.89","2017/4/14","3630","72.18"
"1812","鹿島建設","東証一部","建設","2018/2/1 15:00","1096","17","1.58","1079","1085","1097","1080","1090.96","3276000","0.31","3573991","1158814","779","1379","2017/11/9","1299","15.63","2017/3/7","713","53.72"
"1813","不動テトラ","東証一部","建設","2018/2/1 15:00","186","0","0","186","185","186","184","184.87","995500","0.55","184039","33857","136","236","2017/1/5","217","14.29","2017/4/13","168","10.71"
"1814","大末建設","東証一部","建設","2018/2/1 15:00","1139","15","1.33","1124","1124","1144","1124","1137.53","8500","0.08","9669","12090","824","1424","2017/12/12","1199","5","2017/4/6","890","27.98"
"1815","鉄建建設","東証一部","建設","2018/2/1 15:00","3320","30","0.91","3290","3315","3325","3290","3310.85","52900","0.34","175144","52021","2590","3990","2017/11/8","3880","14.43","2017/4/17","3020","9.93"
"1820","西松建設","東証一部","建設","2018/2/1 15:00","3145","45","1.45","3100","3130","3145","3105","3131.32","186600","0.34","584305","174835","2400","3800","2017/11/6","3580","12.15","2017/4/17","2635","19.35"
"1821","三井住友建設","東証一部","建設","2018/2/1 15:00","624","3","0.48","621","623","626","620","623.4","578200","0.36","360451","101508","521","721","2017/11/8","732","14.75","2017/4/14","555","12.43"
"1822","大豊建設","東証一部","建設","2018/2/1 15:00","578","8","1.4","570","570","579","570","576.37","590000","0.68","340057","50407","470","670","2017/12/7","603","4.15","2017/9/6","486","18.93"
"1824","前田建設工業","東証一部","建設","2018/2/1 15:00","1521","28","1.88","1493","1503","1524","1498","1513.76","477600","0.24","722973","301091","1193","1793","2017/11/29","1694","10.21","2017/2/8","931","63.37"
"1826","佐田建設","東証一部","建設","2018/2/1 15:00","457","4","0.88","453","453","458","453","455.85","18300","0.12","8342","7093","373","533","2017/11/9","480","4.79","2017/4/14","396","15.4"
"1827","ナカノフドー建設","東証一部","建設","2018/2/1 15:00","678","5","0.74","673","671","680","668","673.87","43100","0.12","29044","23390","573","773","2018/1/16","735","7.76","2017/2/7","537","26.26"
"1828","田辺工業","東証二部","建設","2018/2/1 15:00","1327","18","1.38","1309","1334","1341","1310","1327.05","26800","0.25","35565","14236","1009","1609","2018/1/15","1394","4.81","2017/1/4","465","185.38"
"1832","北海電気工事","札証","建設","2018/2/1 13:38","660","15","2.33","645","655","660","650","658","500","0","329","13017","545","745","2018/1/23","700","5.71","2017/2/2","453","45.7"
"1833","奥村組","東証一部","建設","2018/2/1 15:00","4810","95","2.01","4715","4765","4815","4730","4780.7","112200","0.25","536394","219650","4015","5420","2018/1/12","4895","1.74","2017/4/14","3130","53.67"
"1835","東鉄工業","東証一部","建設","2018/2/1 15:00","3630","95","2.69","3535","3545","3640","3545","3609.86","69600","0.19","251246","131043","2835","4235","2017/11/8","3905","7.04","2017/4/20","3005","20.8"
"1840","土屋ホールディングス","東証二部","建設","2018/2/1 15:00","227","1","0.44","226","227","229","226","228.15","19500","0.08","4449","5851","146","306","2017/12/18","242","6.2","2017/4/14","173","31.21"
"1841","サンユー建設","JQS","建設","2018/2/1 13:45","1157","-26","-2.2","1183","1180","1180","1135","1152.07","2900","0.07","3341","4628","883","1483","2018/1/30","1220","5.16","2017/5/19","931","24.27"
"1844","大盛工業","東証二部","建設","2018/2/1 15:00","308","0","0","308","308","315","307","310.06","93400","0.63","28960","4573","228","388","2018/1/26","328","6.1","2017/4/17","155","98.71"
"1846","鈴縫工業","東証二部","建設","2018/2/1 13:40","389","0","0","389","388","390","388","389.4","43000","0.41","16744","4122","309","469","2017/12/20","397","2.02","2017/1/4","231","68.4"
"1847","イチケン","東証一部","建設","2018/2/1 15:00","2454","27","1.11","2427","2427","2471","2425","2446.29","15900","0.22","38896","17837","1927","2927","2017/10/27","2850","13.89","2017/6/7","1920","27.81"
"1848","富士ピー・エス","東証二部","建設","2018/2/1 15:00","1085","35","3.33","1050","1046","1094","1046","1073.07","68500","0.37","73505","20183","750","1350","2018/1/26","1120","3.13","2017/1/6","273","297.44"
"1850","南海辰村建設","東証二部","建設","2018/2/1 15:00","73","1","1.39","72","72","73","71","72","541000","0.19","38953","21050","42","102","2018/1/16","97","24.74","2017/1/18","56","30.36"
"1852","淺沼組","東証一部","建設","2018/2/1 15:00","396","7","1.8","389","389","397","389","393.95","311000","0.37","122517","33694","309","469","2017/11/6","442","10.41","2017/4/17","289","37.02"
"1853","森組","東証二部","建設","2018/2/1 15:00","773","50","6.92","723","750","782","739","761.1","2155400","6.57","1640485","25354","573","873","2018/2/1","782","1.15","2017/4/14","156","395.51"
"1860","戸田建設","東証一部","建設","2018/2/1 15:00","868","10","1.17","858","864","871","852","863.35","1150000","0.36","992853","280066","708","1008","2017/11/9","982","11.61","2017/1/23","602","44.19"
"1861","熊谷組","東証一部","建設","2018/2/1 15:00","3100","20","0.65","3080","3095","3100","3050","3077.46","209000","0.45","643190","145098","2380","3780","2017/8/7","3960","21.72","2017/4/12","2760","12.32"
"1865","青木あすなろ建設","東証一部","建設","2018/2/1 15:00","1008","14","1.41","994","1002","1009","998","1003.71","17500","0.03","17565","59573","844","1144","2017/10/10","1073","6.06","2017/4/12","768","31.25"
"1866","北野建設","東証一部","建設","2018/2/1 15:00","421","3","0.72","418","420","424","419","421.13","67000","0.1","28216","28783","338","498","2017/11/2","525","19.81","2017/4/6","277","51.99"
"1867","植木組","東証一部","建設","2018/2/1 15:00","2752","28","1.03","2724","2726","2752","2726","2736.15","1300","0.04","3557","9458","2224","3225","2017/6/26","2800","1.71","2017/4/6","2310","19.13"
"1868","三井ホーム","東証一部","建設","2018/2/1 15:00","717","1","0.14","716","719","725","715","718.27","63000","0.09","45251","47577","566","866","2018/1/22","796","9.92","2017/1/4","511","40.31"
"1869","名工建設","名証二部","建設","2018/2/1 15:17","1220","2","0.16","1218","1218","1230","1131","1192.76","14500","0.05","17295","33013","918","1518","2018/2/1","1230","0.81","2017/1/16","770","58.44"
"1870","矢作建設工業","東証一部","建設","2018/2/1 15:00","926","8","0.87","918","918","926","917","922.13","22100","0.05","20379","41307","768","1068","2017/2/7","1120","17.32","2017/8/18","865","7.05"
"1871","ピーエス三菱","東証一部","建設","2018/2/1 15:00","965","16","1.69","949","958","967","949","961.4","118200","0.25","113637","45824","799","1099","2018/1/12","1017","5.11","2017/2/6","373","158.71"
"1873","日本ハウスホールディングス","東証一部","建設","2018/2/1 15:00","705","8","1.15","697","697","706","695","699.24","200800","0.44","140407","32405","597","797","2017/12/19","762","7.48","2017/4/17","458","53.93"
"1878","大東建託","東証一部","建設","2018/2/1 15:00","19215","150","0.79","19065","19240","19385","19110","19220.52","377600","0.49","7257669","1477049","15065","23065","2017/12/27","23550","18.41","2017/4/4","15015","27.97"
"1879","新日本建設","東証一部","建設","2018/2/1 15:00","1036","7","0.68","1029","1031","1048","1026","1038.56","143200","0.23","148722","63570","729","1329","2017/11/10","1081","4.16","2017/9/6","756","37.04"
"1881","NIPPO","東証一部","建設","2018/2/1 15:00","2552","51","2.04","2501","2500","2552","2500","2533.8","238300","0.2","603804","304713","2001","3005","2018/1/9","2715","6","2017/4/17","1995","27.92"
"1882","東亜道路工業","東証一部","建設","2018/2/1 15:00","4365","50","1.16","4315","4330","4365","4325","4345.87","4600","0.09","19991","22785","3615","5020","2017/6/12","4940","11.64","2017/4/17","3170","37.7"
"1883","前田道路","東証一部","建設","2018/2/1 15:00","2475","44","1.81","2431","2437","2479","2437","2462.88","146000","0.16","359580","233045","1931","2931","2017/12/14","2750","10","2017/4/17","1880","31.65"
"1884","日本道路","東証一部","建設","2018/2/1 15:00","6130","120","2","6010","6100","6130","6020","6077.73","25100","0.26","152551","59839","5010","7010","2017/12/8","6950","11.8","2017/1/18","4400","39.32"
"1885","東亜建設工業","東証一部","建設","2018/2/1 15:00","3020","36","1.21","2984","2999","3030","2990","3008.56","129500","0.58","389608","67934","2484","3485","2018/1/16","3245","6.93","2017/7/11","1731","74.47"
"1888","若築建設","東証一部","建設","2018/2/1 15:00","1772","31","1.78","1741","1750","1772","1748","1760.62","73100","0.56","128701","22974","1341","2141","2017/8/30","2000","11.4","2017/4/17","1350","31.26"
"1890","東洋建設","東証一部","建設","2018/2/1 15:00","634","11","1.77","623","627","634","621","628.3","278700","0.3","175106","59831","523","723","2017/12/19","684","7.31","2017/4/14","370","71.35"
"1892","徳倉建設","名証二部","建設","2018/2/1 14:42","2999","-11","-0.37","3010","2966","3000","2966","2990","700","0.03","2093","6620","2310","3710","2017/9/27","3400","11.79","2017/1/13","1600","87.44"
"1893","五洋建設","東証一部","建設","2018/2/1 15:00","856","17","2.03","839","843","856","839","848.2","1126700","0.39","955664","244828","689","989","2018/1/23","888","3.6","2017/2/13","500","71.2"
"1897","金下建設","東証二部","建設","2018/2/1 13:57","732","-7","-0.95","739","732","732","732","732","1000","0.01","732","13932","589","889","2018/1/18","750","2.4","2017/1/31","524","39.69"
