"SC","名称","市場","業種","日時","株価","前日比","前日比（％）","前日終値","始値","高値","安値","VWAP","出来高","出来高率","売買代金（千円）","時価総額（百万円）","値幅下限","値幅上限","高値日付","年初来高値","年初来高値乖離率","安値日付","年初来安値","年初来安値乖離率"
"1435","インベスターズクラウド","東証一部","建設","2018/2/14 15:00","1694","72","4.44","1622","1599","1722","1598","1670.56","1114700","1.41","1862170","133926","1222","2022","2018/1/24","1851","8.48","2017/2/8","738","129.54"
"1436","フィット","東証マザ","建設","2018/2/14 15:00","1013","0","0","1013","1021","1025","1010","1020","14000","0.33","14280","4338","713","1313","2017/6/5","2323","56.39","2017/1/4","951","6.52"
"1438","岐阜造園","名証二部","建設","2018/2/14 15:29","1330","-30","-2.21","1360","1300","1330","1300","1306","500","0.03","653","1931","1060","1660","2017/6/27","1551","14.25","2017/1/4","1055","26.07"
"1439","安江工務店","JQS","建設","2018/2/14 14:58","1463","-18","-1.22","1481","1475","1490","1415","1450","12400","0.95","17980","1910","1181","1781","2017/2/24","2580","43.29","2017/11/15","1211","20.81"
"1443","技研ホールディングス","東証二部","建設","2018/2/14 15:00","267","-8","-2.91","275","274","277","257","269.76","88200","0.54","23793","4336","195","355","2018/1/9","368","27.45","2018/2/6","242","10.33"
"1491","中外鉱業","東証二部","非鉄金属","2018/2/14 15:00","26","0","0","26","26","27","25","25.99","403700","0.14","10491","7533","1","56","2017/8/10","37","29.73","2017/4/12","25","4"
"1514","住石ホールディングス","東証一部","鉱業","2018/2/14 15:00","151","1","0.67","150","151","154","147","150.05","2932200","4.98","439973","8893","100","200","2018/1/22","205","26.34","2017/4/14","89","69.66"
"1515","日鉄鉱業","東証一部","鉱業","2018/2/14 15:00","6570","20","0.31","6550","6650","6690","6510","6599.08","26100","0.31","172236","54875","5550","7550","2017/10/31","8490","22.61","2017/1/18","5390","21.89"
"1518","三井松島産業","東証一部","鉱業","2018/2/14 15:00","1449","-18","-1.23","1467","1467","1508","1435","1464.94","182700","1.4","267645","18930","1167","1767","2018/1/11","1679","13.7","2017/5/12","1266","14.45"
"1605","国際石油開発帝石","東証一部","鉱業","2018/2/14 15:00","1304.5","3.5","0.27","1301","1293.5","1320","1290.5","1307.68","7741600","0.53","10123571","1907601","1001","1601","2018/1/15","1529","14.68","2017/5/31","988","32.03"
"1606","日本海洋掘削","東証一部","鉱業","2018/2/14 15:00","2111","-56","-2.58","2167","2153","2163","2045","2105.04","269700","1.5","567730","37998","1667","2667","2018/1/15","3560","40.7","2017/8/14","2017","4.66"
"1662","石油資源開発","東証一部","鉱業","2018/2/14 15:00","2539","24","0.95","2515","2535","2590","2517","2552.96","482700","0.84","1232312","145116","2015","3015","2018/1/29","3340","23.98","2017/9/11","2070","22.66"
"1663","K＆Oエナジーグループ","東証一部","鉱業","2018/2/14 15:00","1699","10","0.59","1689","1668","1719","1665","1689.29","19700","0.06","33279","51541","1289","2089","2017/10/23","1970","13.76","2018/2/6","1613","5.33"
"1711","省電舎ホールディングス","東証二部","建設","2018/2/14 15:00","1220","147","13.7","1073","1150","1250","1100","1166.93","353200","12.83","412161","3358","773","1373","2017/12/26","1711","28.7","2017/9/11","657","85.69"
"1712","ダイセキ環境ソリューション","東証一部","建設","2018/2/14 15:00","1086","-36","-3.21","1122","1127","1127","1068","1090.67","22300","0.13","24322","18274","822","1422","2017/7/27","1483","26.77","2018/2/9","1022","6.26"
"1716","第一カッター興業","東証一部","建設","2018/2/14 15:00","2056","197","10.6","1859","1920","2093","1901","2003.18","144100","2.4","288658","12336","1459","2259","2018/2/2","2217","7.26","2017/4/13","929","121.31"
"1717","明豊ファシリティワークス","JQS","建設","2018/2/14 15:00","446","-14","-3.04","460","461","461","443","449.2","52400","0.41","23538","5698","380","540","2017/12/14","535","16.64","2017/4/14","315","41.59"
"1718","美樹工業","JQS","建設","2018/2/14 14:57","4910","-120","-2.39","5030","5020","5060","4910","4982.79","4300","0.37","21426","5663","4030","6030","2017/11/27","5500","10.73","2017/2/20","4230","16.08"
"1719","安藤・間","東証一部","建設","2018/2/14 15:00","739","-14","-1.86","753","752","756","730","739.59","1483400","0.8","1097104","136870","603","903","2017/11/7","953","22.46","2017/6/23","657","12.48"
"1720","東急建設","東証一部","建設","2018/2/14 15:00","1156","-2","-0.17","1158","1163","1177","1140","1156.81","550900","0.52","637285","123416","858","1458","2018/1/29","1221","5.32","2017/4/17","815","41.84"
"1721","コムシスホールディングス","東証一部","建設","2018/2/14 15:00","2686","17","0.64","2669","2680","2708","2647","2681.69","1230500","0.87","3299816","378726","2169","3170","2017/12/19","3360","20.06","2017/4/19","1957","37.25"
"1722","ミサワホーム","東証一部","建設","2018/2/14 15:00","811","-8","-0.98","819","825","832","809","816.44","145400","0.34","118710","34930","669","969","2017/1/6","1133","28.42","2018/2/14","809","0.25"
"1723","日本電技","JQS","建設","2018/2/14 15:00","2812","-28","-0.99","2840","2874","2879","2811","2843.75","3200","0.04","9100","23051","2340","3340","2017/7/25","3140","10.45","2017/1/4","2021","39.14"
"1724","シンクレイヤ","JQS","建設","2018/2/14 15:00","680","-17","-2.44","697","697","711","656","682.53","58200","1.44","39723","2743","597","797","2018/1/16","1145","40.61","2017/1/11","373","82.31"
"1726","ビーアールホールディングス","東証一部","建設","2018/2/14 15:00","449","-11","-2.39","460","460","464","445","453.75","104500","0.26","47417","17825","380","540","2018/2/2","535","16.07","2017/1/4","251","78.88"
"1728","ミサワホーム中国","JQS","建設","2018/2/14 13:00","264","-8","-2.94","272","272","272","264","270.33","6000","0.05","1622","3047","192","352","2017/2/2","327","19.27","2017/4/14","260","1.54"
"1730","麻生フオームクリート","JQS","建設","2018/2/14 15:00","640","-66","-9.35","706","706","725","630","651.98","24800","0.73","16169","2189","556","856","2017/11/24","1441","55.59","2017/1/26","336","90.48"
"1734","北弘電社","札証","建設","-","-","0","0","4140","-","-","-","-","-","0","-","2691","3440","4840","2018/1/23","4250","100","2017/2/9","3480","-100"
"1736","オーテック","JQS","建設","2018/2/14 14:59","1759","-9","-0.51","1768","1752","1768","1744","1753.06","6200","0.11","10869","10026","1368","2168","2017/3/28","1840","4.4","2017/1/4","1108","58.75"
"1737","三井金属エンジニアリング","東証二部","建設","2018/2/14 15:00","1506","-32","-2.08","1538","1534","1549","1470","1500.6","11600","0.09","17407","19247","1138","1938","2018/1/29","1610","6.46","2017/4/13","1050","43.43"
"1738","NITTOH","名証二部","建設","2018/2/14 14:46","640","4","0.63","636","664","669","626","646.97","3300","0.08","2135","2599","536","736","2018/2/2","734","12.81","2017/3/29","403","58.81"
"1739","シード平和","JQG","建設","2018/2/14 14:59","1929","-50","-2.53","1979","1974","1974","1929","1945.4","6300","0.2","12256","6225","1579","2379","2017/9/22","2070","6.81","2017/4/14","1107","74.25"
"1743","コーアツ工業","東証二部","建設","2018/2/14 15:00","2912","-263","-8.28","3175","3315","3460","2912","3144.37","20600","2.71","64774","2213","2475","3875","2018/2/14","3460","15.84","2017/1/4","2250","29.42"
"1757","クレアホールディングス","東証二部","建設","2018/2/14 15:00","23","-1","-4.17","24","23","24","23","23.07","303000","0.28","6989","2503","1","54","2017/3/31","52","55.77","2017/12/25","21","9.52"
"1758","太洋基礎工業","JQS","建設","2018/2/14 09:00","1270","0","0","1270","1270","1270","1270","1270","1000","0.02","1270","5204","970","1570","2018/1/5","1449","12.35","2017/1/12","718","76.88"
"1762","高松コンストラクショングループ","東証一部","建設","2018/2/14 15:00","2903","-77","-2.58","2980","3020","3020","2903","2931.7","15300","0.04","44855","112869","2480","3480","2017/12/28","3210","9.56","2017/1/12","2456","18.2"
"1764","工藤建設","東証二部","建設","2018/2/14 14:59","2181","-73","-3.24","2254","2156","2181","2156","2167.5","400","0.03","867","2903","1754","2754","2017/12/11","3090","29.42","2018/2/6","2140","1.92"
"1766","東建コーポレーション","東証一部","建設","2018/2/14 15:00","11460","120","1.06","11340","11450","11730","11360","11501.99","67300","0.5","774084","154389","8340","14340","2017/8/23","15760","27.28","2017/2/3","7870","45.62"
"1768","ソネック","東証一部","建設","2018/2/14 15:00","770","-13","-1.66","783","780","780","769","777.02","4700","0.06","3652","5775","633","933","2017/9/26","905","14.92","2017/2/1","616","25"
"1770","藤田エンジニアリング","JQS","建設","2018/2/14 15:00","797","-17","-2.09","814","815","820","783","804.14","29200","0.25","23481","9325","664","964","2017/11/24","1128","29.34","2017/4/13","505","57.82"
"1771","日本乾溜工業","福証","建設","2018/2/14 14:51","431","-9","-2.05","440","440","441","430","436.33","3000","0.06","1309","2199","360","520","2017/9/26","533","19.14","2017/2/6","351","22.79"
"1773","ワイ・ティー・エル・コーポレーション・バーハッド","東証一部","建設","2018/2/14 13:24","40","-1","-2.44","41","40","40","40","40","37000","-","1480","-","11","71","2017/1/19","58","31.03","2017/11/20","30","33.33"
"1775","富士古河E＆C","東証二部","建設","2018/2/14 14:59","372","-12","-3.13","384","379","379","371","373.82","17000","0.04","6355","16789","304","464","2017/6/5","410","9.27","2017/4/17","306","21.57"
"1776","三井住建道路","東証二部","建設","2018/2/14 14:52","350","-8","-2.23","358","362","363","350","356.14","14000","0.08","4986","6494","278","438","2018/1/10","399","12.28","2017/4/12","225","55.56"
"1777","川崎設備工業","名証二部","建設","2018/2/14 14:55","565","-44","-7.22","609","571","571","560","563.75","3200","0.03","1804","6780","509","709","2018/1/29","675","16.3","2017/1/25","260","117.31"
"1780","ヤマウラ","東証一部","建設","2018/2/14 15:00","898","-15","-1.64","913","913","916","891","901.44","36100","0.17","32542","18951","763","1063","2017/8/23","1068","15.92","2017/1/18","553","62.39"
"1782","常磐開発","JQS","建設","2018/2/14 14:28","8540","0","0","8540","8690","8690","8540","8615","200","0.03","1723","6704","7040","10040","2018/1/19","9180","6.97","2017/1/4","4970","71.83"
"1783","アジアゲートホールディングス","JQS","建設","2018/2/14 15:00","77","-3","-3.75","80","79","80","77","78.57","118300","0.21","9295","4423","50","110","2017/7/21","113","31.86","2017/4/13","72","6.94"
"1787","ナカボーテック","JQS","建設","-","-","0","0","1550","-","-","-","-","-","0","-","8068","1150","1950","2018/1/22","1680","100","2017/4/17","1150","-100"
"1788","三東工業社","JQS","建設","2018/2/14 12:30","2600","15","0.58","2585","2590","2600","2585","2594.17","1200","0.17","3113","1784","2085","3085","2017/12/19","2690","3.35","2017/1/24","1670","55.69"
"1789","ETSホールディングス","JQS","建設","2018/2/14 15:00","644","43","7.15","601","651","666","622","642.37","83100","1.3","53381","4106","501","701","2017/7/27","854","24.59","2017/1/16","360","78.89"
"1793","大本組","JQS","建設","2018/2/14 14:43","5230","50","0.97","5180","5240","5250","5170","5217.78","900","0.01","4696","33163","4180","6180","2018/1/9","5590","6.44","2017/2/10","3775","38.54"
"1795","マサル","JQS","建設","2018/2/14 14:34","570","-12","-2.06","582","573","573","570","570.6","5000","0.11","2853","2568","482","682","2017/11/28","610","6.56","2017/1/4","501","13.77"
"1798","守谷商会","JQS","建設","2018/2/14 10:31","2020","-2","-0.1","2022","2020","2020","2020","2020","400","0.02","808","4565","1522","2522","2017/2/3","2470","18.22","2017/8/14","1800","12.22"
"1799","第一建設工業","JQS","建設","2018/2/14 15:00","1819","8","0.44","1811","1830","1830","1785","1813.81","11300","0.05","20496","37942","1411","2211","2018/2/7","1979","8.08","2017/1/18","1132","60.69"
"1801","大成建設","東証一部","建設","2018/2/14 15:00","5110","60","1.19","5050","5060","5130","5020","5087.85","1316500","0.59","6698150","1147405","4050","6050","2017/11/7","6620","22.81","2017/2/27","3890","31.36"
"1802","大林組","東証一部","建設","2018/2/14 15:00","1151","-17","-1.46","1168","1191","1191","1143","1156.78","4329600","0.6","5008403","830458","868","1468","2017/11/9","1609","28.46","2017/4/17","1013","13.62"
"1803","清水建設","東証一部","建設","2018/2/14 15:00","963","-7","-0.72","970","969","974","952","963.26","4304900","0.55","4146759","759340","820","1120","2017/11/6","1396","31.02","2018/2/14","952","1.16"
"1805","飛島建設","東証一部","建設","2018/2/14 15:00","174","5","2.96","169","172","175","169","171.78","2044500","1.06","351195","33600","119","219","2017/12/27","199","12.56","2017/9/6","152","14.47"
"1807","佐藤渡辺","JQS","建設","2018/2/14 14:42","2680","28","1.06","2652","2700","2757","2630","2689.47","1900","0.06","5110","8564","2152","3155","2018/1/31","3370","20.47","2017/1/4","1355","97.79"
"1808","長谷工コーポレーション","東証一部","建設","2018/2/14 15:00","1505","-19","-1.25","1524","1540","1555","1499","1518.7","1583400","0.53","2404705","452696","1124","1924","2018/1/25","1853","18.78","2017/4/11","1139","32.13"
"1810","松井建設","東証一部","建設","2018/2/14 15:00","799","-22","-2.68","821","831","852","790","809","76300","0.25","61727","24433","671","971","2017/1/27","1142","30.04","2018/2/14","790","1.14"
"1811","錢高組","東証一部","建設","2018/2/14 15:00","5340","0","0","5340","5340","5490","5100","5268.97","31100","0.42","163865","39266","4340","6340","2017/12/1","6860","22.16","2017/4/14","3630","47.11"
"1812","鹿島建設","東証一部","建設","2018/2/14 15:00","983","-8","-0.81","991","995","1001","966","980.8","5168000","0.49","5068782","1039338","841","1141","2017/11/9","1299","24.33","2017/3/7","713","37.87"
"1813","不動テトラ","東証一部","建設","2018/2/14 15:00","181","-2","-1.09","183","184","185","177","180.43","1895800","1.04","342061","32947","133","233","2017/1/5","217","16.59","2017/4/13","168","7.74"
"1814","大末建設","東証一部","建設","2018/2/14 15:00","1014","-12","-1.17","1026","1026","1038","1014","1023.33","18900","0.18","19341","10763","726","1326","2017/12/12","1199","15.43","2017/4/6","890","13.93"
"1815","鉄建建設","東証一部","建設","2018/2/14 15:00","2853","-37","-1.28","2890","2908","2929","2833","2875.2","80200","0.51","230591","44704","2390","3390","2017/11/8","3880","26.47","2018/2/14","2833","0.71"
"1820","西松建設","東証一部","建設","2018/2/14 15:00","2563","-98","-3.68","2661","2647","2651","2542","2571.98","752700","1.35","1935927","142481","2161","3165","2017/11/6","3580","28.41","2018/2/14","2542","0.83"
"1821","三井住友建設","東証一部","建設","2018/2/14 15:00","588","-13","-2.16","601","601","604","585","591.83","1355000","0.83","801929","95652","501","701","2017/11/8","732","19.67","2017/4/14","555","5.95"
"1822","大豊建設","東証一部","建設","2018/2/14 15:00","522","-10","-1.88","532","536","538","515","524.58","538000","0.62","282226","45524","432","632","2017/12/7","603","13.43","2017/9/6","486","7.41"
"1824","前田建設工業","東証一部","建設","2018/2/14 15:00","1245","-41","-3.19","1286","1274","1280","1234","1248.5","938500","0.47","1171713","246455","986","1586","2017/11/29","1694","26.51","2017/2/8","931","33.73"
"1826","佐田建設","東証一部","建設","2018/2/14 15:00","462","2","0.43","460","460","465","460","461.72","61100","0.39","28211","7171","380","540","2017/11/9","480","3.75","2017/4/14","396","16.67"
"1827","ナカノフドー建設","東証一部","建設","2018/2/14 15:00","588","1","0.17","587","583","596","580","585.61","64200","0.19","37596","20285","487","687","2018/1/16","735","20","2017/2/7","537","9.5"
"1828","田辺工業","東証二部","建設","2018/2/14 15:00","1072","-63","-5.55","1135","1118","1124","1050","1087.74","63400","0.59","68963","11500","835","1435","2018/1/15","1394","23.1","2017/1/4","465","130.54"
"1832","北海電気工事","札証","建設","-","-","0","0","615","-","-","-","-","-","0","-","12129","515","715","2018/1/23","700","100","2017/2/2","453","-100"
"1833","奥村組","東証一部","建設","2018/2/14 15:00","4425","-60","-1.34","4485","4490","4505","4405","4440.08","169900","0.37","754370","202069","3785","5190","2018/1/12","4895","9.6","2017/4/14","3130","41.37"
"1835","東鉄工業","東証一部","建設","2018/2/14 15:00","3115","-95","-2.96","3210","3185","3200","3100","3133.15","88500","0.25","277284","112452","2510","3910","2017/11/8","3905","20.23","2017/4/20","3005","3.66"
"1840","土屋ホールディングス","東証二部","建設","2018/2/14 15:00","203","-10","-4.69","213","210","210","203","206.66","34400","0.13","7109","5232","133","293","2017/12/18","242","16.12","2017/4/14","173","17.34"
"1841","サンユー建設","JQS","建設","2018/2/14 15:00","1111","-41","-3.56","1152","1146","1146","1110","1113.35","16700","0.42","18593","4444","852","1452","2018/1/30","1220","8.93","2017/5/19","931","19.33"
"1844","大盛工業","東証二部","建設","2018/2/14 15:00","263","-17","-6.07","280","278","283","258","266.99","139700","0.94","37298","3905","200","360","2018/1/26","328","19.82","2017/4/17","155","69.68"
"1846","鈴縫工業","東証二部","建設","2018/2/14 09:14","388","0","0","388","387","388","387","387.75","4000","0.04","1551","4111","308","468","2017/12/20","397","2.27","2017/1/4","231","67.97"
"1847","イチケン","東証一部","建設","2018/2/14 15:00","2344","-68","-2.82","2412","2412","2412","2336","2360.82","23200","0.32","54771","17037","1912","2912","2017/10/27","2850","17.75","2017/6/7","1920","22.08"
"1848","富士ピー・エス","東証二部","建設","2018/2/14 15:00","731","-28","-3.69","759","770","779","709","740.45","135300","0.73","100183","13598","609","909","2018/2/2","1135","35.59","2017/1/6","273","167.77"
"1850","南海辰村建設","東証二部","建設","2018/2/14 15:00","66","-2","-2.94","68","68","68","66","66.85","510000","0.18","34091","19032","38","98","2018/1/16","97","31.96","2017/1/18","56","17.86"
"1852","淺沼組","東証一部","建設","2018/2/14 15:00","452","11","2.49","441","442","458","435","447.05","1732000","2.04","774299","38459","361","521","2018/2/14","458","1.31","2017/4/17","289","56.4"
"1853","森組","東証二部","建設","2018/2/14 14:59","603","-117","-16.25","720","729","745","571","640.56","2619500","7.99","1677956","19778","570","870","2018/2/13","853","29.31","2017/4/14","156","286.54"
"1860","戸田建設","東証一部","建設","2018/2/14 15:00","771","-13","-1.66","784","796","797","763","772.44","1256000","0.39","970187","248768","634","934","2017/11/9","982","21.49","2017/1/23","602","28.07"
"1861","熊谷組","東証一部","建設","2018/2/14 15:00","2925","-100","-3.31","3025","3000","3000","2887","2926.08","289500","0.62","847100","136907","2325","3725","2017/8/7","3960","26.14","2017/4/12","2760","5.98"
"1865","青木あすなろ建設","東証一部","建設","2018/2/14 15:00","968","0","0","968","968","971","963","967.89","22300","0.04","21584","57209","818","1118","2017/10/10","1073","9.79","2017/4/12","768","26.04"
"1866","北野建設","東証一部","建設","2018/2/14 15:00","426","-12","-2.74","438","439","440","420","430.31","137000","0.2","58952","29125","358","518","2017/11/2","525","18.86","2017/4/6","277","53.79"
"1867","植木組","東証一部","建設","2018/2/14 15:00","2625","-45","-1.69","2670","2670","2670","2625","2643.7","2700","0.08","7138","9022","2170","3170","2017/6/26","2800","6.25","2017/4/6","2310","13.64"
"1868","三井ホーム","東証一部","建設","2018/2/14 15:00","650","7","1.09","643","650","663","645","653.43","113000","0.17","73838","43131","543","743","2018/1/22","796","18.34","2017/1/4","511","27.2"
"1869","名工建設","名証二部","建設","2018/2/14 15:29","1083","-16","-1.46","1099","1087","1090","1062","1074.75","4000","0.01","4299","29306","799","1399","2018/2/2","1234","12.24","2017/1/16","770","40.65"
"1870","矢作建設工業","東証一部","建設","2018/2/14 15:00","813","-21","-2.52","834","833","838","812","821.57","57900","0.13","47569","36266","684","984","2017/2/7","1120","27.41","2018/2/14","812","0.12"
"1871","ピーエス三菱","東証一部","建設","2018/2/14 15:00","805","0","0","805","814","818","798","807.97","283300","0.6","228899","38226","655","955","2018/1/12","1017","20.85","2017/2/6","373","115.82"
"1873","日本ハウスホールディングス","東証一部","建設","2018/2/14 15:00","608","-9","-1.46","617","617","621","604","611.11","227600","0.5","139088","27947","517","717","2017/12/19","762","20.21","2017/4/17","458","32.75"
"1878","大東建託","東証一部","建設","2018/2/14 15:00","17995","80","0.45","17915","17915","18155","17830","17978.41","351000","0.46","6310423","1383268","13915","21915","2017/12/27","23550","23.59","2017/4/4","15015","19.85"
"1879","新日本建設","東証一部","建設","2018/2/14 15:00","941","-29","-2.99","970","970","973","931","945.36","118200","0.19","111742","57740","820","1120","2017/11/10","1081","12.95","2017/9/6","756","24.47"
"1881","NIPPO","東証一部","建設","2018/2/14 15:00","2372","-191","-7.45","2563","2454","2475","2355","2389.71","550600","0.46","1315776","283221","2063","3065","2018/1/9","2715","12.63","2017/4/17","1995","18.9"
"1882","東亜道路工業","東証一部","建設","2018/2/14 15:00","3975","-5","-0.13","3980","4020","4070","3975","4005.77","14200","0.27","56882","20750","3280","4680","2017/6/12","4940","19.53","2017/4/17","3170","25.39"
"1883","前田道路","東証一部","建設","2018/2/14 15:00","2154","-47","-2.14","2201","2200","2218","2140","2163.5","238000","0.25","514912","202819","1701","2701","2017/12/14","2750","21.67","2017/4/17","1880","14.57"
"1884","日本道路","東証一部","建設","2018/2/14 15:00","5620","-280","-4.75","5900","5870","5870","5610","5685.09","42800","0.44","243322","54860","4900","6900","2017/12/8","6950","19.14","2017/1/18","4400","27.73"
"1885","東亜建設工業","東証一部","建設","2018/2/14 15:00","2086","-171","-7.58","2257","2260","2262","2066","2139.5","338900","1.51","725077","46924","1757","2757","2018/1/16","3245","35.72","2017/7/11","1731","20.51"
"1888","若築建設","東証一部","建設","2018/2/14 15:00","1621","-41","-2.47","1662","1662","1665","1604","1629.79","91500","0.71","149126","21016","1262","2062","2017/8/30","2000","18.95","2017/4/17","1350","20.07"
"1890","東洋建設","東証一部","建設","2018/2/14 15:00","513","-7","-1.35","520","519","519","504","510.32","910500","0.96","464650","48412","420","620","2017/12/19","684","25","2017/4/14","370","38.65"
"1892","徳倉建設","名証二部","建設","2018/2/14 14:14","2860","-50","-1.72","2910","2910","2910","2860","2885","1200","0.05","3462","6313","2410","3410","2017/9/27","3400","15.88","2017/1/13","1600","78.75"
"1893","五洋建設","東証一部","建設","2018/2/14 15:00","738","-20","-2.64","758","765","775","735","745.41","1982300","0.69","1477634","211078","608","908","2018/1/23","888","16.89","2017/2/13","500","47.6"
